"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","lonely_after_1","lonely_after_2","lonely_after_3","comp_1","comp_2","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","condition"
"88","2024-05-23 13:01:36","2024-05-23 13:19:31","0",11,"100","1075","1","2024-05-23 13:19:31","R_3AYAZpjBhqnYOEP","","","","",11,11,"anonymous","EN","1","2","2",71,"6348-6712-2353-9310","17","56","64","1","1","1","simple questions and querries","1","","3","","37","2","","94","rudimentary"
"89","2024-05-23 13:00:30","2024-05-23 13:19:31","0",84,"100","1140","1","2024-05-23 13:19:31","R_3umxUK5nApVYjlf","","","","",83,83,"anonymous","EN","1","2","2",72,"7604-5197-5415-3076","75","35","63","1","1","2","","1","","3","","32","5","","68","rudimentary"
"90","2024-05-23 12:59:57","2024-05-23 13:19:31","0",85,"100","1174","1","2024-05-23 13:19:32","R_3XbWdbSqZfEYP4o","","","","",84,84,"anonymous","EN","1","2","2",73,"1273-2046-9159-3313","40","30","50","1","1","1","For fun when Snapchat added one.","2","","3","","21","3","","60","rudimentary"
"91","2024-05-23 12:58:54","2024-05-23 13:19:40","0",86,"100","1246","1","2024-05-23 13:19:40","R_6QxHjlt1tQRjNBG","","","","",85,85,"anonymous","EN","1","2","2",74,"4602-6331-7570-3929","81","58","32","1","1","2","","2","","1","","32","3","","79","rudimentary"
"92","2024-05-23 13:00:33","2024-05-23 13:19:44","0",87,"100","1151","1","2024-05-23 13:19:45","R_1LFgzyvFMTF0Zdv","","","","",86,86,"anonymous","EN","1","2","2",75,"2591-5403-8312-5315","24","0","9","3","1","2","","1","","4","","27","4","","82","regular"
"93","2024-05-23 12:55:08","2024-05-23 13:19:51","0",88,"100","1482","1","2024-05-23 13:19:51","R_6CUA7qf793cym5S","","","","",87,87,"anonymous","EN","1","2","2",76,"2515-5507-7027-0723","30","30","20","1","1","1","To see what the experience is like","1","","3","","26","5","","70","regular"
"94","2024-05-23 13:19:26","2024-05-23 13:19:56","0",89,"100","29","1","2024-05-23 13:19:56","R_7suJ6vwCJ4xnLuM","","","","",88,88,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"95","2024-05-23 13:01:45","2024-05-23 13:19:59","0",90,"100","1094","1","2024-05-23 13:20:00","R_1QAPkscXj3g2G75","","","","",89,89,"anonymous","EN","1","2","2",77,"9957-8682-1823-7491","29","30","29","1","1","1","For fun.","2","","4","","23","3","","61","regular"
"96","2024-05-23 13:02:15","2024-05-23 13:20:02","0",91,"100","1067","1","2024-05-23 13:20:03","R_6b0DIDOPe7hGZUu","","","","",89,90,"anonymous","EN","1","2","2",78,"8403-8494-7795-1078","50","20","15","1","1","2","","1","","1","","28","1","","100","regular"
"97","2024-05-23 12:57:41","2024-05-23 13:20:08","0",92,"100","1347","1","2024-05-23 13:20:08","R_3Y7T3sKUVqiaIJr","","","","",39,39,"anonymous","EN","1","2","2",79,"1847-1996-5560-2102","38","45","44","3","1","2","","2","","3","","48","4","","84","regular"
"98","2024-05-23 13:02:08","2024-05-23 13:20:17","0",93,"100","1088","1","2024-05-23 13:20:18","R_6CGINo4fVDXTpdv","","","","",90,91,"anonymous","EN","1","2","2",80,"4988-7812-5881-1427","50","50","50","1","1","1","to experiment with","2","","3","","63","3","","58","rudimentary"
"99","2024-05-23 12:56:05","2024-05-23 13:20:20","0",94,"100","1454","1","2024-05-23 13:20:21","R_6PyTAQEzUr6EjHE","","","","",91,92,"anonymous","EN","1","2","2",81,"9162-5816-4844-7559","0","0","0","3","1","1","i use it to learn. i ask ai questions to figure things out and get ideas.","1","","3","","38","4","","71","rudimentary"
"100","2024-05-23 12:58:47","2024-05-23 13:20:26","0",95,"100","1298","1","2024-05-23 13:20:26","R_3IAUX1dvIof3vKT","","","","",92,93,"anonymous","EN","1","2","2",82,"7225-8007-3149-9322","0","16","0","1","1","2","","1","","5","","36","4","","100","regular"
"101","2024-05-23 13:01:47","2024-05-23 13:20:28","0",96,"100","1120","1","2024-05-23 13:20:29","R_7uBk6eT0BLKSZoJ","","","","",93,94,"anonymous","EN","1","2","2",83,"0473-6184-1070-5991","0","0","0","1","1","2","","2","","3","","63","3","","80","regular"
"102","2024-05-23 12:58:15","2024-05-23 13:20:55","0",97,"100","1360","1","2024-05-23 13:20:56","R_1V93fWEZQNGXdD6","","","","",94,95,"anonymous","EN","1","2","2",84,"8359-6080-5062-8016","100","69","28","1","1","1","At my job,  we have AI Lisa; Lisa helps with time keeping, finding forms, scheduling, contact information and much more.","2","","1","","43","3","","94","rudimentary"
"103","2024-05-23 13:03:55","2024-05-23 13:21:23","0",98,"100","1047","1","2024-05-23 13:21:23","R_3UPMp7xjszb3WIV","","","","",95,96,"anonymous","EN","1","2","2",85,"5171-3563-8213-5603","0","0","0","2","1","2","","2","","3","","24","1","","50","rudimentary"
"104","2024-05-23 13:01:18","2024-05-23 13:21:30","0",99,"100","1211","1","2024-05-23 13:21:30","R_1vwN5TvY0cG12Xn","","","","",96,97,"anonymous","EN","1","2","2",86,"7773-6518-6522-3468","0","0","0","1","1","2","","2","","3","","18","1","","10","regular"
"105","2024-05-23 13:01:33","2024-05-23 13:21:39","0",100,"100","1206","1","2024-05-23 13:21:40","R_7j0TnISpXqsT5ez","","","","",97,98,"anonymous","EN","1","2","2",87,"1841-2592-3926-1918","40","62","64","1","1","1","To write better emails","1","","2","","42","4","","62","rudimentary"
"106","2024-05-23 13:04:38","2024-05-23 13:21:41","0",101,"100","1022","1","2024-05-23 13:21:41","R_7VmsE6f3PftUSOt","","","","",98,99,"anonymous","EN","1","2","2",88,"3796-0219-1938-7811","0","0","0","1","1","1","for a survey","2","","3","","40","4","","71","regular"
"107","2024-05-23 12:55:21","2024-05-23 13:21:49","0",102,"100","1588","1","2024-05-23 13:21:50","R_1t05zHCNw8dklTH","","","","",99,100,"anonymous","EN","1","2","2",89,"3937-5582-8586-6170","21","20","21","1","1","2","","1","","2","","37","3","","83","regular"
"108","2024-05-23 12:57:53","2024-05-23 13:21:52","0",103,"100","1438","1","2024-05-23 13:21:52","R_7TYOrLq3jcVwX1o","","","","",100,101,"anonymous","EN","1","2","2",90,"1277-9168-4806-3205","55","39","41","1","1","1","To pass the time, have interesting conversations with no strings attached","1","","4","","30","3","","80","rudimentary"
"109","2024-05-23 13:03:24","2024-05-23 13:22:01","0",104,"100","1117","1","2024-05-23 13:22:02","R_7jCzyx8kpH9VmkS","","","","",101,102,"anonymous","EN","1","2","2",91,"1122-0809-6854-4627","80","50","50","1","1","1","for help with work related tasks","2","","5","","43","3","","50","rudimentary"
"110","2024-05-23 13:02:41","2024-05-23 13:22:08","0",105,"100","1166","1","2024-05-23 13:22:08","R_6jV59nviWV19qA0","","","","",102,103,"anonymous","EN","1","2","2",92,"3555-5196-4498-3588","0","0","0","1","1","1","To generate creative content or get answers to questions","2","","1","","38","3","","76","rudimentary"
"111","2024-05-23 12:55:42","2024-05-23 13:22:08","0",106,"100","1586","1","2024-05-23 13:22:09","R_6OOvWkOBIIjYtc7","","","","",103,104,"anonymous","EN","1","2","2",93,"0698-2403-9590-6806","60","40","40","1","1","1","To help with coding. Also, pretty much anything I used to ask Google about, I ask ChatGPT now. I also use it to quiz me on trivia questions.","1","","3","","47","3","","86","regular"
"112","2024-05-23 13:05:10","2024-05-23 13:22:19","0",107,"100","1028","1","2024-05-23 13:22:19","R_1PMKE0WJbJeqTcd","","","","",104,105,"anonymous","EN","1","2","2",94,"4763-5795-6701-5135","60","27","50","1","1","1","Just to check it out.","1","","3","","35","3","","0","regular"
"113","2024-05-23 13:03:29","2024-05-23 13:22:24","0",108,"100","1134","1","2024-05-23 13:22:24","R_3D7whRo6JISKOBk","","","","",105,106,"anonymous","EN","1","2","2",95,"4775-5580-2413-3727","23","11","50","1","1","1","Just to mess around with and ask for advice.","2","","1","","20","3","","55","regular"
"114","2024-05-23 13:02:06","2024-05-23 13:22:45","0",13,"100","1239","1","2024-05-23 13:22:46","R_5U9ien3xg3QvXnf","","","","",13,13,"anonymous","EN","1","2","2",96,"3088-3647-4805-7002","44","33","28","1","1","2","","2","","1","","41","1","","52","rudimentary"
"115","2024-05-23 13:02:55","2024-05-23 13:22:46","0",109,"100","1191","1","2024-05-23 13:22:47","R_7IRmCsYVamAGjZe","","","","",106,107,"anonymous","EN","1","2","2",97,"3261-8725-4601-4340","65","53","56","1","1","1","Curiosity and their rapid improvements are the main reasons I've used AI companion apps","1","","3","","29","3","","92","regular"
"116","2024-05-23 13:03:20","2024-05-23 13:22:49","0",110,"100","1168","1","2024-05-23 13:22:49","R_6bGKoewpSpYRa9P","","","","",107,108,"anonymous","EN","1","2","2",98,"1809-8771-3745-3119","87","66","75","1","1","1","Discussing political matters","1","","3","","48","4","","62","regular"
"117","2024-05-23 13:04:38","2024-05-23 13:22:52","0",111,"100","1093","1","2024-05-23 13:22:52","R_32mdEiRzZuei80q","","","","",108,109,"anonymous","EN","1","2","2",99,"9356-4129-3107-7383","50","40","60","1","1","1","I have played around with using ai chat just to see what it is like","2","","3","","32","1","","55","rudimentary"
"118","2024-05-23 13:22:23","2024-05-23 13:22:58","0",112,"100","34","1","2024-05-23 13:22:58","R_5vCEmhnmpvEb0Nr","","","","",109,110,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"119","2024-05-23 12:59:29","2024-05-23 13:23:14","0",113,"100","1424","1","2024-05-23 13:23:15","R_10oUA4psd38xGs4","","","","",110,111,"anonymous","EN","1","2","2",100,"9123-6665-7458-4825","40","35","28","1","1","2","","1","","3","","48","4","","30","regular"
"120","2024-05-23 13:03:40","2024-05-23 13:23:28","0",114,"100","1187","1","2024-05-23 13:23:28","R_78D4rFaj2gUs8HC","","","","",111,112,"anonymous","EN","1","2","2",101,"3104-6433-9677-4466","100","100","100","1","1","1","To receive answers to questions immediately.","1","","3","","47","3","","0","rudimentary"
"121","2024-05-23 13:04:38","2024-05-23 13:23:38","0",115,"100","1140","1","2024-05-23 13:23:38","R_67AxJpwrvV29VM5","","","","",112,113,"anonymous","EN","1","2","2",102,"8553-9576-7612-7675","10","10","10","1","1","2","","1","","3","","30","4","","5","rudimentary"
"122","2024-05-23 13:06:09","2024-05-23 13:23:43","0",116,"100","1053","1","2024-05-23 13:23:43","R_5BQwk6lrUn93kMm","","","","",113,114,"anonymous","EN","1","2","2",103,"1012-8163-1273-1232","0","0","0","1","1","2","","2","","3","","34","6","","0","rudimentary"
"123","2024-05-23 13:06:04","2024-05-23 13:24:51","0",117,"100","1126","1","2024-05-23 13:24:51","R_5HVpxzJYkkgvJu1","","","","",114,115,"anonymous","EN","1","2","2",104,"8527-7225-2743-0831","18","0","0","1","1","1","I sometimes use an AI companion to learn more about specific topics or get advice on situations. ","2","","5","","28","4","","71","regular"
"124","2024-05-23 13:00:00","2024-05-23 13:25:01","0",118,"100","1500","1","2024-05-23 13:25:01","R_54C2S9FdOWmX71p","","","","",115,116,"anonymous","EN","1","2","2",105,"8097-1269-0298-0739","7","0","0","1","1","1","for fun to talk and make up stories","1","","3","","34","3","","82","regular"
"125","2024-05-23 13:03:42","2024-05-23 13:25:11","0",119,"100","1288","1","2024-05-23 13:25:11","R_3G9QjAv9hG86VtX","","","","",116,117,"anonymous","EN","1","2","2",106,"8090-6591-9018-7916","70","70","70","1","1","1","I have home assistant devices. They help with reminders, spelling, and listening to multimedia like radio and tv as well as podcast.  I have also used AI on the web to ask questions concerning current events, suggestions about health and safety","1","","3","","65","3","","50","rudimentary"
"126","2024-05-23 13:06:03","2024-05-23 13:25:12","0",120,"100","1149","1","2024-05-23 13:25:12","R_61Hq9H519NqFgMS","","","","",117,118,"anonymous","EN","1","2","2",107,"8468-5873-3902-6201","20","15","15","1","1","1","For help with coding most of the time. I also use it for research more often then google now.","1","","3","","45","3","","90","regular"
"127","2024-05-23 13:07:04","2024-05-23 13:25:28","0",121,"100","1103","1","2024-05-23 13:25:28","R_7DMMJ61AicRWymd","","","","",118,119,"anonymous","EN","1","2","2",108,"6292-6708-7409-3598","0","0","0","3","1","1","Friendship","2","","5","","35","3","","82","regular"
"128","2024-05-23 13:03:41","2024-05-23 13:25:34","0",122,"100","1312","1","2024-05-23 13:25:34","R_6dmXUGl7YIFK1Xj","","","","",119,120,"anonymous","EN","1","2","2",109,"0728-6397-5470-2022","0","0","0","1","1","1","Only when I feel lonely or when I need help asap.","1","","3","","48","4","","85","regular"
"129","2024-05-23 13:01:13","2024-05-23 13:25:35","0",123,"100","1462","1","2024-05-23 13:25:36","R_6mknw20Ooj3y9c0","","","","",120,121,"anonymous","EN","1","2","2",110,"4715-4948-8850-1384","22","15","16","1","1","1","I like asking AI to create images for me because they are hilarious.","2","","3","","46","5","","8","regular"
"130","2024-05-23 13:07:58","2024-05-23 13:25:40","0",124,"100","1062","1","2024-05-23 13:25:40","R_5xDB3U8WiBwR12k","","","","",121,122,"anonymous","EN","1","2","2",111,"8537-4095-2624-3123","19","25","26","1","1","2","","1","","3","","26","4","","64","rudimentary"
"131","2024-05-23 13:08:28","2024-05-23 13:25:43","0",125,"100","1034","1","2024-05-23 13:25:44","R_1taWiuVZ6jSBsxX","","","","",122,123,"anonymous","EN","1","2","2",112,"7158-7586-7518-1329","65","50","50","1","1","1","I've used Google Gemini fairly often for advice and information.","3","","3","","31","4","","10","regular"
"132","2024-05-23 13:07:08","2024-05-23 13:25:56","0",126,"100","1127","1","2024-05-23 13:25:56","R_3Hk9CKgrQZSp4Rj","","","","",123,124,"anonymous","EN","1","2","2",113,"5372-9318-5975-7937","0","0","0","3","1","2","","1","","3","","37","3","","82","rudimentary"
"133","2024-05-23 12:57:45","2024-05-23 13:25:56","0",127,"100","1691","1","2024-05-23 13:25:57","R_5Grl5fXkYJqNC6m","","","","",119,120,"anonymous","EN","1","2","2",114,"4882-4448-9579-5594","68","99","100","1","1","2","","1","","1","","53","4","","80","rudimentary"
"134","2024-05-23 13:07:20","2024-05-23 13:25:58","0",128,"100","1118","1","2024-05-23 13:25:58","R_6ZPwDjKz2PyGG0n","","","","",124,125,"anonymous","EN","1","2","2",115,"9808-0225-7187-5199","9","10","10","1","1","1","to see how they work.","1","","1","","26","4","","80","rudimentary"
"135","2024-05-23 13:08:09","2024-05-23 13:26:01","0",129,"100","1071","1","2024-05-23 13:26:02","R_5jAzAdP7c84bfVf","","","","",125,126,"anonymous","EN","1","2","2",116,"3176-5089-2955-7803","9","8","7","1","1","1","sorry, I meant to say no","1","","2","","32","4","","71","rudimentary"
"136","2024-05-23 13:08:24","2024-05-23 13:26:31","0",130,"100","1086","1","2024-05-23 13:26:32","R_6fkc8Sr9WNS0AU1","","","","",126,127,"anonymous","EN","1","2","2",117,"7115-7076-7531-8497","50","50","50","1","1","2","","1","","2","","35","5","","100","regular"
"137","2024-05-23 12:55:58","2024-05-23 13:26:36","0",131,"100","1838","1","2024-05-23 13:26:37","R_3oNn0cA0UsFnf4L","","","","",4,4,"anonymous","EN","1","2","2",118,"8021-2728-4447-2709","60","40","40","1","1","2","","1","","2","","24","4","","88","regular"
"138","2024-05-23 13:06:24","2024-05-23 13:26:37","0",132,"100","1212","1","2024-05-23 13:26:37","R_1CwcyZb821fwZGh","","","","",127,128,"anonymous","EN","1","2","2",119,"4347-8669-6703-4640","5","5","5","1","1","2","","2","","1","","30","3","","100","regular"
"139","2024-05-23 13:07:33","2024-05-23 13:26:46","0",133,"100","1152","1","2024-05-23 13:26:46","R_72boDyDWC6NOHvj","","","","",128,129,"anonymous","EN","1","2","2",120,"2395-2444-9345-3850","8","3","30","1","1","1","I used ChatGPT to help with writing emails and resumes","1","","2","","35","5","","64","rudimentary"
"140","2024-05-23 13:20:31","2024-05-23 13:26:59","0",134,"100","387","1","2024-05-23 13:26:59","R_5roth2jyst85lLb","","","","",129,130,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"141","2024-05-23 13:09:09","2024-05-23 13:27:03","0",135,"100","1073","1","2024-05-23 13:27:04","R_5IQM2kiOosGIpei","","","","",130,131,"anonymous","EN","1","2","2",121,"8766-3275-0969-4685","24","10","20","3","1","1","just for fun","2","","3","","35","3","","83","regular"
"142","2024-05-23 13:04:40","2024-05-23 13:27:05","0",136,"100","1345","1","2024-05-23 13:27:05","R_5Vr4gV9BzuaT4zs","","","","",131,132,"anonymous","EN","1","2","2",122,"4418-3082-7478-8653","0","10","10","1","1","1","Curiosity","2","","3","","32","1","","80","regular"
"143","2024-05-23 13:09:47","2024-05-23 13:27:05","0",137,"100","1038","1","2024-05-23 13:27:06","R_7ovxSD6p7DknlyP","","","","",132,133,"anonymous","EN","1","2","2",123,"4333-4072-8625-4135","56","51","66","1","1","1","Just for fun","1","","2","","23","4","","61","rudimentary"
"144","2024-05-23 13:04:57","2024-05-23 13:27:07","0",138,"100","1329","1","2024-05-23 13:27:08","R_32WEkmYZxi4XPgM","","","","",133,134,"anonymous","EN","1","2","2",124,"3912-3231-2872-5056","53","54","54","1","1","2","","1","","3","","33","4","","75","regular"
"145","2024-05-23 13:10:44","2024-05-23 13:27:11","0",139,"100","987","1","2024-05-23 13:27:12","R_1uNU4CAapkUGJKB","","","","",134,135,"anonymous","EN","1","2","2",125,"4609-3882-6247-0183","8","9","9","1","1","1","chatbot","2","","3","","42","4","","88","regular"
"146","2024-05-23 13:09:47","2024-05-23 13:27:25","0",140,"100","1058","1","2024-05-23 13:27:26","R_7zH8TcneMvtAkql","","","","",119,120,"anonymous","EN","1","2","2",126,"5674-3549-1145-0659","95","100","85","1","1","2","","1","","3","","28","4","","100","rudimentary"
"147","2024-05-23 13:10:51","2024-05-23 13:27:29","0",141,"100","998","1","2024-05-23 13:27:30","R_51Mk4c336cahv5T","","","","",135,136,"anonymous","EN","1","2","2",127,"3753-6172-0218-5077","62","39","57","1","1","1","I used it to help with studying","1","","3","","18","1","","19","rudimentary"
"148","2024-05-23 13:06:03","2024-05-23 13:27:43","0",142,"100","1299","1","2024-05-23 13:27:43","R_3Jk3qBG7aZXz52a","","","","",136,137,"anonymous","EN","1","2","2",128,"9228-4816-0900-4884","50","62","61","1","1","2","","1","","1","","21","3","","64","rudimentary"
"149","2024-05-23 13:09:52","2024-05-23 13:27:45","0",143,"100","1073","1","2024-05-23 13:27:46","R_7ZE7SrhkTMnJUY7","","","","",137,138,"anonymous","EN","1","2","2",129,"7131-7366-5996-6511","25","12","25","1","1","2","","1","","3","","40","4","","62","regular"
