"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","user_opinion_1","user_opinion_2","user_opinion_3","participantId","condition","timezone"
"2024-04-14 23:52:36","2024-04-14 23:57:30","0",60,"100","293","1","2024-04-14 23:57:30","R_3LbRRZURbPjtteH","","","","",59,59,"anonymous","EN","1","26963DE0661645E9A3B401F9028C6167","29","3","6","","","","","","","","","","","26963DE0661645E9A3B401F9028C6167","Control","America/New_York"
"2024-04-14 23:37:19","2024-04-14 23:57:53","0",61,"100","1233","1","2024-04-14 23:57:53","R_2J33f8cq3M19vDw","","","","",60,60,"anonymous","EN","1","656F67B5EEDE46539D49EBF13D6CE184","","","","65","83","83","3193-1242-3749-8915","64","69","73","I felt the chatbot did the opposite. It highlighted the loneliness in my life. Leading me to feeling worse off","The slowness of responses. Having it ask questions constantly. Needing to prompt it for a response. Inability to listen having to lead the conversation","I do not want to be the focus of the conversation at all times. I wan to be able to listen to the bot without having to prompt after every response.","656F67B5EEDE46539D49EBF13D6CE184","Experience","America/New_York"
"2024-04-14 23:57:07","2024-04-14 23:57:57","0",62,"100","49","1","2024-04-14 23:57:57","R_5yvOJec17AAl44x","","","","",61,61,"anonymous","EN","1","39A8866323644614BAB13A9CEDB3E402","60","50","60","","","","","","","","","","","39A8866323644614BAB13A9CEDB3E402","Control","America/New_York"
"2024-04-14 23:57:10","2024-04-14 23:59:53","0",63,"100","163","1","2024-04-14 23:59:54","R_7YP6S8q3ys1abvb","","","","",62,62,"anonymous","EN","1","1109158D661E49D0951694E0B44F55B0","8","10","60","","","","","","","","","","","1109158D661E49D0951694E0B44F55B0","Control","America/New_York"
"2024-04-14 23:43:11","2024-04-15 00:00:49","0",64,"100","1057","1","2024-04-15 00:00:50","R_2Om0wafe1Cxxffn","","","","",63,63,"anonymous","EN","1","48BFA75FF0F649DDB95F36CEDEB68755","","","","0","0","0","5787-8066-4024-0791","0","0","0","this chat has been very helpful and insightful.","The chatbot worked great.","I feel like its perfect the way it is","48BFA75FF0F649DDB95F36CEDEB68755","Experience","America/Chicago"
"2024-04-15 00:00:53","2024-04-15 00:01:42","0",65,"100","49","1","2024-04-15 00:01:43","R_66m2s2jyacQdvSd","","","","",64,64,"anonymous","EN","1","4F1063188F12436C938D96CFE22D8287","55","30","45","","","","","","","","","","","4F1063188F12436C938D96CFE22D8287","Control","America/Indiana/Indianapolis"
"2024-04-15 00:02:35","2024-04-15 00:03:30","0",66,"100","55","1","2024-04-15 00:03:31","R_1Glk3KAqzRgNsoO","","","","",65,65,"anonymous","EN","1","98D94B38C6634E36BFF9FD4BCD40BB0B","5","0","5","","","","","","","","","","","98D94B38C6634E36BFF9FD4BCD40BB0B","Control","America/New_York"
"2024-04-14 23:09:17","2024-04-15 00:05:10","0",67,"100","3353","1","2024-04-15 00:05:11","R_1hMxW7jdDl3cQ2k","","","","",66,66,"anonymous","EN","1","385934DCE1CE4E96891EDE6F2046C123","","","","18","18","19","7309-3667-0634-3089","7","7","8","it was pretty effective","occasionally it was repetitive","remove repetitive phrases","385934DCE1CE4E96891EDE6F2046C123","Experience","America/New_York"
"2024-04-15 00:01:06","2024-04-15 00:06:38","0",68,"100","332","1","2024-04-15 00:06:39","R_3n3jqyGTZGuGp1u","","","","",67,67,"anonymous","EN","1","6E0CC13CD6A346D2B942EDE19345C558","64","100","60","","","","","","","","","","","6E0CC13CD6A346D2B942EDE19345C558","Control","America/Chicago"
"2024-04-15 00:06:49","2024-04-15 00:07:49","0",69,"100","60","1","2024-04-15 00:07:50","R_7tKZAWLdUtWbYYM","","","","",68,68,"anonymous","EN","1","E15DEE654AC143188BA4B4D992D29588","66","64","64","","","","","","","","","","","E15DEE654AC143188BA4B4D992D29588","Control","America/New_York"
"2024-04-15 00:09:44","2024-04-15 00:10:25","0",70,"100","41","1","2024-04-15 00:10:26","R_6gHlZ4kzTvszAbz","","","","",69,69,"anonymous","EN","1","A692729E73D24CA1921D9B6064D17C62","20","83","83","","","","","","","","","","","A692729E73D24CA1921D9B6064D17C62","Control","America/Denver"
"2024-04-15 00:10:30","2024-04-15 00:11:39","0",71,"100","68","1","2024-04-15 00:11:40","R_5YE3DavWnvePa7V","","","","",70,70,"anonymous","EN","1","0314E9F1674F490BAD79B4319F136C83","46","40","41","","","","","","","","","","","0314E9F1674F490BAD79B4319F136C83","Control","America/Denver"
"2024-04-14 23:43:01","2024-04-15 00:11:55","0",72,"100","1734","1","2024-04-15 00:11:55","R_2lcdW113jkLk3L3","","","","",71,71,"anonymous","EN","1","C20DA5B989DE46AFA8BD9CB8722E5ACC","","","","0","0","5","3765-8434-1009-7125","0","0","4","I don't feel lonely as I appreciate my free time alone and am very productive in both work and leisure, so I cherish the time I can spend alone.  Also, I appreciate my friends and family for the time that we spend together and recognize those moments as special and dear to me.  This means that I can appreciate life either way and not feel lonely even during times where I am literally alone.  If I was alone for an extended period of time, I would certainly miss people and I would have had a slightly different experience, but I'm not sure I would see the bot as a proxy for true proximity to others.","The bot overall worked well for me, but I could definitely tell it was an AI from the turn-based nature of the conversation, the speed at which it answered, and the agreeable optimism to everything I said.  I don't mind talking to AI, and in fact I do enjoy it, but talking with a Language Model is no replacement for real socialization.  There were some times where its optimism minimized some of the conflicts in my life and instead of it saying that I'm on top of things I would have preferred if it showed sympathy at my plight and questioned aspects of my situation to prompt me to talk it out instead of assuming it's solved from here on out.  I do like that I recognized this though, as it makes me rethink some responses I have given people in the past and suggests ways I can improve my speaking in the future.","The chatbot always talked about what I wanted to talk about, so I could easily steer the conversation wherever I wanted.  This is okay if I have something I want to bring up, but it also encourages avoidance of tough subjects in favor of something more lighthearted.  The chatbot is perfectly happy to move on and jump into another topic no matter the circumstances, but sometimes you need a person to tell you that your being flighty or cagy instead of being your ""yes"" person.  Also, it met everything I said with positivity and optimism.  While this is good in general, there is such a thing as ""toxic positivity"" and I believe that could definitely be the case here, especially if my problems weighed more heavily on me.  Being too positive can make it feel like it's minimizing and trivializing my issues while some issues are still ongoing or still weigh heavily on a person's mind.  While the chatbot works well for friendly back-and-forth talk, it seems to only have one mood.  The chatbot would be much better if it could adapt its tone to the conversation and switch its reactions for something more appropriate.","C20DA5B989DE46AFA8BD9CB8722E5ACC","Experience","America/Chicago"
"2024-04-15 00:08:38","2024-04-15 00:12:58","0",73,"100","260","1","2024-04-15 00:12:59","R_1DLCSR93cZhFKss","","","","",72,72,"anonymous","EN","1","653FED9912F84D3FA53DA4CDB7DC8E78","0","0","0","","","","","","","","","","","653FED9912F84D3FA53DA4CDB7DC8E78","Control","America/Chicago"
"2024-04-15 00:13:43","2024-04-15 00:14:11","0",74,"100","28","1","2024-04-15 00:14:12","R_29mIeYaEhms6IrT","","","","",73,73,"anonymous","EN","1","2690CBD58A7340A1A04A6FAA2FBE82E1","50","40","70","","","","","","","","","","","2690CBD58A7340A1A04A6FAA2FBE82E1","Control","America/Denver"
"2024-04-15 00:18:40","2024-04-15 00:19:25","0",75,"100","44","1","2024-04-15 00:19:25","R_2f6yYVxYSl7Brc5","","","","",74,74,"anonymous","EN","1","57636A27B8A74CCCB53E6579A5492107","40","54","59","","","","","","","","","","","57636A27B8A74CCCB53E6579A5492107","Control","America/Chicago"
"2024-04-15 00:03:19","2024-04-15 00:21:05","0",76,"100","1066","1","2024-04-15 00:21:06","R_51dt019GT6FieCy","","","","",75,75,"anonymous","EN","1","8DFA07C880FC4350BCAE8401C5098747","","","","0","0","0","2542-8021-8668-4755","0","0","0","The chatbot was very helpful because even though I knew it was a bot, it felt as if I was almost chatting with a real person. They were very understandable and extremely knowledgeable to my surprise.","N/A","In my opinion, I think that this chatbot is fine as it is because I felt that it was perfect even though some may disagree with that.","8DFA07C880FC4350BCAE8401C5098747","Experience","America/New_York"
"2024-04-15 00:19:46","2024-04-15 00:22:59","0",77,"100","193","1","2024-04-15 00:22:59","R_3psBOgbCQtMNAPe","","","","",76,76,"anonymous","EN","1","E45110DA93C5482DA92B44F3C81BDC76","0","60","55","","","","","","","","","","","E45110DA93C5482DA92B44F3C81BDC76","Control","America/Los_Angeles"
"2024-04-14 23:51:57","2024-04-15 00:24:20","0",78,"100","1942","1","2024-04-15 00:24:21","R_1lme3CaLJ3d7mIy","","","","",77,77,"anonymous","EN","1","5580E9D05D684FD5BD0CE1D5CE127E9A","","","","85","85","85","3109-5559-6550-0596","80","75","85","It was somewhat helpful in the aspect that I could unload a lot without concern of anyone else being told, or have what I say twisted around. In other ways it was just another text box on a screen and thats how most of my interactions are every day.","Sometimes it was too well look on the bright side or would repeat what it just said. Im all for cheering someone up, but there are times when i just want to hear that its ok that Im allowed to feel this way and i am allowed to take an hour or even a day to not have to just trudge ahead and fake a smile. ","Being abe to choose between 2-4 different ""personalities"" depending on what i want to talk about. if i need the supportive cheery one, the tough love one, the stop acting like you cant do it and the one thats a mix of all three? something like that anyway. its too generic right now but it has a lot of potential and is good for what it can do right now. an intuitive learning AI ","5580E9D05D684FD5BD0CE1D5CE127E9A","Experience","America/Chicago"
"2024-04-15 00:23:46","2024-04-15 00:24:59","0",79,"100","72","1","2024-04-15 00:24:59","R_2TzAE70Wsz1BekE","","","","",78,78,"anonymous","EN","1","DBC03D397909420C836B9B6AE946B226","10","16","5","","","","","","","","","","","DBC03D397909420C836B9B6AE946B226","Control","America/New_York"
"2024-04-15 00:04:23","2024-04-15 00:25:57","0",80,"100","1294","1","2024-04-15 00:25:58","R_5eUKMXVLuOaAHVu","","","","",79,79,"anonymous","EN","1","C085C78D29174F298653AC033D449C6F","","","","48","79","87","1519-9342-9196-1205","37","38","39","It helped a lot honestly. It was nice to vent to.","Sometimes it felt a little too robotic, and it wouldn't touch some subjects for me, even when it wasn't that heavy.","I'm unsure. I really enjoyed it a lot, but it definitely could be a bit less bot-like","C085C78D29174F298653AC033D449C6F","Experience","America/New_York"
"2024-04-15 00:10:34","2024-04-15 00:28:25","0",81,"100","1070","1","2024-04-15 00:28:26","R_5kSD18dzckDfEsx","","","","",80,80,"anonymous","EN","1","4EFF0F01D3F94531835DF155CC8B22DD","","","","0","0","0","1823-8206-9097-4899","0","0","0","I wasn't lonely and still am not lonely","When I wanted to discuss thing, I got the standard line I can not engage with talk like this. I found this fustrating at time.","That it is more open to discuss all subjects, instead of trying to control peoples conversations and thoughts.","4EFF0F01D3F94531835DF155CC8B22DD","Experience","America/New_York"
"2024-04-15 00:09:30","2024-04-15 00:31:07","0",82,"100","1297","1","2024-04-15 00:31:07","R_7G330DdBMQxe1le","","","","",81,81,"anonymous","EN","1","573A511F66284279B70754406ED46949","","","","65","65","70","0015-0802-1550-1135","60","65","65","The chatbot was pretty helpful overall in decreasing my loneliness. Jessie was easy to talk to and discuss daily events.","The chatbot only asked questions some of the time, which made it hard to continue the conversation at times. ","I think it would be better if the chatbot asked more clarifying questions to help create a better flow to the conversation.","573A511F66284279B70754406ED46949","Experience","America/New_York"
"2024-04-15 00:31:22","2024-04-15 00:32:17","0",83,"100","54","1","2024-04-15 00:32:17","R_3QK5u81WJtNAD8E","","","","",82,82,"anonymous","EN","1","F8DF3CAD316D4F439A7843444353D542","35","35","40","","","","","","","","","","","F8DF3CAD316D4F439A7843444353D542","Control","America/New_York"
"2024-04-15 00:33:22","2024-04-15 00:33:57","0",84,"100","34","1","2024-04-15 00:33:57","R_6mOfM8Krt68Ctgj","","","","",83,83,"anonymous","EN","1","233D008BF80C4BC9AC7846E25FE78465","69","54","73","","","","","","","","","","","233D008BF80C4BC9AC7846E25FE78465","Control","America/Chicago"
"2024-04-15 00:33:37","2024-04-15 00:34:19","0",85,"100","41","1","2024-04-15 00:34:20","R_1O0VwwTeOcw3RDC","","","","",84,84,"anonymous","EN","1","8AE9EE0403CB422FB565A71A0FE7650C","5","1","0","","","","","","","","","","","8AE9EE0403CB422FB565A71A0FE7650C","Control","America/New_York"
"2024-04-15 00:40:19","2024-04-15 00:40:43","0",86,"100","23","1","2024-04-15 00:40:43","R_1G0kfdwJpnrgxJ7","","","","",85,85,"anonymous","EN","1","8B045A74597B47FCB5FFAE595C7422DB","75","60","63","","","","","","","","","","","8B045A74597B47FCB5FFAE595C7422DB","Control","America/Chicago"
"2024-04-15 00:48:13","2024-04-15 00:48:47","0",87,"100","34","1","2024-04-15 00:48:48","R_3PQ6vmrgn1Zl1zX","","","","",86,86,"anonymous","EN","1","C66DB4EC171D45879828EA04A8C1852A","0","5","0","","","","","","","","","","","C66DB4EC171D45879828EA04A8C1852A","Control","America/New_York"
"2024-04-15 00:56:12","2024-04-15 00:56:46","0",88,"100","34","1","2024-04-15 00:56:47","R_1PYlThtWAyCXL3i","","","","",87,87,"anonymous","EN","1","9D61B93EFD28439182FFA5EE104C425B","55","60","65","","","","","","","","","","","9D61B93EFD28439182FFA5EE104C425B","Control","America/Chicago"
"2024-04-15 00:38:53","2024-04-15 00:58:33","0",89,"100","1180","1","2024-04-15 00:58:34","R_4tWYKrrNvss2dIR","","","","",88,88,"anonymous","EN","1","215D94E5FCB44128A5E12412D9738710","","","","0","0","12","4013-1944-5567-1577","0","0","18","Not really a problem for me.  I don't like a lot of people.","The answers seemed disingenuous and contrived.","better vocabulary","215D94E5FCB44128A5E12412D9738710","Experience","Australia/Adelaide"
"2024-04-15 01:00:32","2024-04-15 01:01:03","0",90,"100","30","1","2024-04-15 01:01:03","R_5JFyzMHxmsGfIms","","","","",89,89,"anonymous","EN","1","A2243BDA2F7746DAA622C12DC04CF070","50","50","50","","","","","","","","","","","A2243BDA2F7746DAA622C12DC04CF070","Control","America/Los_Angeles"
"2024-04-15 01:02:10","2024-04-15 01:02:28","0",91,"100","17","1","2024-04-15 01:02:28","R_5dRqbnYnVl3Y7mh","","","","",90,90,"anonymous","EN","1","F0B31CDD82B64726B0018106CB279057","55","35","46","","","","","","","","","","","F0B31CDD82B64726B0018106CB279057","Control","America/Los_Angeles"
