"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","X1_lonely_1_before_1","X1_lonely_1_before_2","X1_lonely_1_before_3","X1_lonely_1_after_1","X1_lonely_1_after_2","X1_lonely_1_after_3","X2_lonely_1_before_1","X2_lonely_1_before_2","X2_lonely_1_before_3","X2_lonely_1_after_1","X2_lonely_1_after_2","X2_lonely_1_after_3","X3_lonely_1_before_1","X3_lonely_1_before_2","X3_lonely_1_before_3","X3_lonely_1_after_1","X3_lonely_1_after_2","X3_lonely_1_after_3","X4_lonely_1_before_1","X4_lonely_1_before_2","X4_lonely_1_before_3","X4_lonely_1_after_1","X4_lonely_1_after_2","X4_lonely_1_after_3","X5_lonely_1_before_1","X5_lonely_1_before_2","X5_lonely_1_before_3","X5_lonely_1_after_1","X5_lonely_1_after_2","X5_lonely_1_after_3","X6_lonely_1_before_1","X6_lonely_1_before_2","X6_lonely_1_before_3","X6_lonely_1_after_1","X6_lonely_1_after_2","X6_lonely_1_after_3","X7_lonely_1_before_1","X7_lonely_1_before_2","X7_lonely_1_before_3","X7_lonely_1_after_1","X7_lonely_1_after_2","X7_lonely_1_after_3","comp_1_p","comp_2_p","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","control_loneliness_1","control_loneliness_2","control_loneliness_3","comp_1_c","comp_2_c","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","comp_1_e","comp_2_e","participantId","random_int","condition"
"2024-04-08 23:06:21","2024-04-08 23:08:15","0",34,"100","113","1","2024-04-08 23:08:15","R_7zuyKenvOiopdwO","","","","",34,34,"anonymous","EN","1","2","2","57636A27B8A74CCCB53E6579A5492107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","52","4","","100","41","54","50","1","1","","","","","","","","","","57636A27B8A74CCCB53E6579A5492107","30","Control"
"2024-04-08 23:02:53","2024-04-08 23:08:22","0",3,"100","328","1","2024-04-08 23:08:23","R_3SrdDVrvCoFmaZj","","","","",3,3,"anonymous","EN","1","2","2","97DDA2C1D255473CB0C58805449DB8D2","81","68","77","72","72","74","69","71","70","73","80","81","79","92","80","75","78","74","59","59","58","57","60","56","71","66","62","63","66","62","60","61","63","56","63","62","63","69","70","61","65","62","1","1","2","","1","","4","","45","1","","0","","","","","","","","","","","","","","","97DDA2C1D255473CB0C58805449DB8D2","95","Prediction"
"2024-04-08 23:07:02","2024-04-08 23:08:25","0",35,"100","83","1","2024-04-08 23:08:25","R_3puPrKAhB03zXaR","","","","",35,35,"anonymous","EN","1","2","2","C16B8FC9D11E47D5942A8F9ECCA05A4B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","32","3","","40","100","80","90","1","1","","","","","","","","","","C16B8FC9D11E47D5942A8F9ECCA05A4B","42","Control"
"2024-04-08 23:06:35","2024-04-08 23:08:25","0",36,"100","110","1","2024-04-08 23:08:26","R_7emDoPtiuCN7KZS","","","","",36,36,"anonymous","EN","1","2","2","3C6A217DE6664F54B1103A5E9F227CA6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","i used an AI companion app to see if i enjoyed the experience. kind of as a test","1","","3","","37","4","","70","34","64","80","1","1","","","","","","","","","","3C6A217DE6664F54B1103A5E9F227CA6","24","Control"
"2024-04-08 23:07:38","2024-04-08 23:08:36","0",37,"100","57","1","2024-04-08 23:08:36","R_5bKwGCLEkFW1mb7","","","","",37,37,"anonymous","EN","1","2","2","DF2466F8ACD541A894816E3F8078618B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","44","4","","19","20","21","22","1","1","","","","","","","","","","DF2466F8ACD541A894816E3F8078618B","11","Control"
"2024-04-08 23:05:04","2024-04-08 23:08:44","0",38,"100","219","1","2024-04-08 23:08:45","R_1244U33U14pwWTt","","","","",38,38,"anonymous","EN","1","2","2","A9EB26DC07F84FE59FC655FC6979F256","9","9","8","9","8","9","8","9","8","9","9","8","8","8","9","8","8","9","8","9","9","8","9","9","10","10","10","9","9","9","9","9","9","8","9","9","8","9","9","10","10","10","1","1","2","","2","","3","","32","6","","71","","","","","","","","","","","","","","","A9EB26DC07F84FE59FC655FC6979F256","99","Prediction"
"2024-04-08 23:04:34","2024-04-08 23:08:51","0",39,"100","256","1","2024-04-08 23:08:51","R_7dAYH60Lr6h2MfE","","","","",39,39,"anonymous","EN","1","2","2","2603A3642D1141C39318D0093C4F0076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","26","4","","61","21","34","36","1","1","","","","","","","","","","2603A3642D1141C39318D0093C4F0076","57","Control"
"2024-04-08 23:05:39","2024-04-08 23:09:09","0",40,"100","209","1","2024-04-08 23:09:09","R_8kUBncAjuwLF7De","","","","",40,40,"anonymous","EN","1","2","2","243E22BB35D840F5B98D3BA717E91187","60","61","62","63","62","62","61","61","63","60","61","61","60","61","62","61","62","62","61","63","61","60","60","61","60","60","61","62","62","63","60","60","60","61","60","62","60","61","60","60","60","60","1","1","2","","1","","5","","45","7","","72","","","","","","","","","","","","","","","243E22BB35D840F5B98D3BA717E91187","100","Prediction"
"2024-04-08 23:06:39","2024-04-08 23:09:21","0",41,"100","161","1","2024-04-08 23:09:21","R_304P55ZBw4ZAwdH","","","","",41,41,"anonymous","EN","1","2","2","653FED9912F84D3FA53DA4CDB7DC8E78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","44","4","","61","80","60","74","1","1","","","","","","","","","","653FED9912F84D3FA53DA4CDB7DC8E78","25","Control"
"2024-04-08 23:06:25","2024-04-08 23:09:29","0",42,"100","183","1","2024-04-08 23:09:29","R_3iXuAziTfdztTMW","","","","",42,42,"anonymous","EN","1","2","2","2A0291AD208D453495F466FD48B9962B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","","2","","1","","27","1","","0","","","","","","","","","","","","","","","2A0291AD208D453495F466FD48B9962B","83","Prediction"
"2024-04-08 23:07:30","2024-04-08 23:09:40","0",43,"100","130","1","2024-04-08 23:09:40","R_5v39Af8qptOAzBp","","","","",43,43,"anonymous","EN","1","2","2","9699036197734B979386DB4245EA24CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","2","","38","4","","50","50","30","10","1","1","","","","","","","","","","9699036197734B979386DB4245EA24CA","25","Control"
"2024-04-08 23:03:46","2024-04-08 23:09:51","0",44,"100","365","1","2024-04-08 23:09:52","R_2DoSbLfdPrYw1IN","","","","",44,44,"anonymous","EN","1","2","2","BA2BCA7CCB1C4030859B5BC1E915D44D","91","85","82","89","84","80","90","85","80","88","84","79","90","86","80","88","84","78","91","86","79","88","82","78","92","86","82","88","84","80","92","85","79","87","84","79","94","86","79","88","83","78","1","1","2","","1","","3","","40","4","","14","","","","","","","","","","","","","","","BA2BCA7CCB1C4030859B5BC1E915D44D","89","Prediction"
"2024-04-08 23:09:00","2024-04-08 23:09:55","0",45,"100","54","1","2024-04-08 23:09:55","R_1KJauhB6AFO73nE","","","","",45,45,"anonymous","EN","1","2","2","A59051EBF1EC44CFB1ED73A5783A10D3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","46","3","","75","0","1","8","1","1","","","","","","","","","","A59051EBF1EC44CFB1ED73A5783A10D3","76","Control"
"2024-04-08 23:04:57","2024-04-08 23:10:05","0",46,"100","308","1","2024-04-08 23:10:06","R_1odqRpVt4xJWRrP","","","","",46,46,"anonymous","EN","1","2","2","A557E454AC1E4592A5B6366962C4CF89","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","1","1","1","I used Chat GPT often for work or to generate captions or hashtags for social media.","1","","3","","41","4","","90","","","","","","","","","","","","","","","A557E454AC1E4592A5B6366962C4CF89","84","Prediction"
"2024-04-08 23:05:01","2024-04-08 23:10:06","0",47,"100","305","1","2024-04-08 23:10:07","R_295QIpL2HbddRh6","","","","",47,47,"anonymous","EN","1","2","2","B894168E847E427A8C94523F7C3FD43B","9","11","11","16","9","12","29","32","31","14","15","15","26","26","28","18","15","16","20","23","22","12","13","13","23","24","24","16","12","12","26","23","29","12","9","12","20","16","18","8","10","9","1","1","1","To test it out","1","","3","","27","4","","86","","","","","","","","","","","","","","","B894168E847E427A8C94523F7C3FD43B","88","Prediction"
"2024-04-08 23:08:59","2024-04-08 23:10:14","0",48,"100","74","1","2024-04-08 23:10:15","R_8U30YqPPh6kfMbq","","","","",48,48,"anonymous","EN","1","2","2","5A5A1F9BFDE34A01A990672A21B3129F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","4","","18","3","","0","0","31","30","1","1","","","","","","","","","","5A5A1F9BFDE34A01A990672A21B3129F","41","Control"
"2024-04-08 23:09:00","2024-04-08 23:10:26","0",49,"100","85","1","2024-04-08 23:10:26","R_4eJokr6dXHrtkH3","","","","",49,49,"anonymous","EN","1","2","2","234B82E314EE44A2AF40B8ED7FF293C1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To try it out","2","","3","","28","4","","0","90","98","93","1","1","","","","","","","","","","234B82E314EE44A2AF40B8ED7FF293C1","77","Control"
"2024-04-08 23:02:28","2024-04-08 23:10:30","0",50,"100","482","1","2024-04-08 23:10:31","R_3Pf0C2ZwPCP33P3","","","","",50,50,"anonymous","EN","1","2","2","A012A26BAE7540D4A662604B975D2E72","21","0","38","23","0","35","27","0","34","25","0","36","22","0","35","24","0","40","25","0","40","25","0","40","26","0","40","25","0","40","25","0","40","25","0","40","25","0","40","25","0","40","1","1","1","I just wanted to experiment with it, I had no real practical use for it.","1","","3","","39","5","","0","","","","","","","","","","","","","","","A012A26BAE7540D4A662604B975D2E72","87","Prediction"
"2024-04-08 23:07:26","2024-04-08 23:10:45","0",24,"100","198","1","2024-04-08 23:10:46","R_72A205NhTObXLaa","","","","",24,24,"anonymous","EN","1","2","2","216EB1818BF9460395A4FEA2A13B7B4F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","1","","40","1","","90","70","70","60","1","1","","","","","","","","","","216EB1818BF9460395A4FEA2A13B7B4F","28","Control"
"2024-04-08 23:09:36","2024-04-08 23:10:50","0",51,"100","73","1","2024-04-08 23:10:50","R_7T7zprb29Nq8QxP","","","","",51,51,"anonymous","EN","1","2","2","D697DCF1D34A4B6B8D3B01E2FF8780CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","55","4","","100","35","10","35","1","1","","","","","","","","","","D697DCF1D34A4B6B8D3B01E2FF8780CC","34","Control"
"2024-04-08 23:08:20","2024-04-08 23:11:08","0",52,"100","167","1","2024-04-08 23:11:09","R_45EnhaP0hwAOEh1","","","","",52,52,"anonymous","EN","1","2","2","0618E80482AA4C1EB05F422A527F2B16","52","41","36","33","36","37","38","42","33","40","39","25","52","47","44","52","51","47","51","45","49","43","47","48","44","40","32","45","44","44","57","52","52","50","51","52","52","51","54","52","51","50","1","1","2","","1","","3","","53","2","","59","","","","","","","","","","","","","","","0618E80482AA4C1EB05F422A527F2B16","99","Prediction"
"2024-04-08 23:03:33","2024-04-08 23:11:15","0",53,"100","461","1","2024-04-08 23:11:15","R_2aUBgSPwAE5n6gn","","","","",53,53,"anonymous","EN","1","2","2","3EF7546D82BB4374ABCBC6F959921D7A","75","20","60","25","11","62","70","20","60","30","15","60","70","20","60","30","15","61","55","15","60","20","15","50","50","10","50","20","10","50","40","10","50","20","10","50","20","10","50","20","10","50","1","1","2","","2","","3","","51","3","","60","","","","","","","","","","","","","","","3EF7546D82BB4374ABCBC6F959921D7A","100","Prediction"
"2024-04-08 23:10:07","2024-04-08 23:11:22","0",54,"100","75","1","2024-04-08 23:11:24","R_2QXweMyeju1G6mf","","","","",54,54,"anonymous","EN","1","2","2","F0B31CDD82B64726B0018106CB279057","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","32","4","","60","80","70","70","1","1","","","","","","","","","","F0B31CDD82B64726B0018106CB279057","24","Control"
"2024-04-08 23:08:09","2024-04-08 23:11:32","0",55,"100","203","1","2024-04-08 23:11:33","R_5pnJr2cHW29cVVd","","","","",55,55,"anonymous","EN","1","2","2","D0BEDECCC6FB485C908A92D60B8AECE2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I must have misread teh question. I thought it asked if I had ever use a Chatbot before, like ChatGPT. I have not used an AI companion app before. ","1","","3","","33","4","","30","0","0","0","1","1","","","","","","","","","","D0BEDECCC6FB485C908A92D60B8AECE2","38","Control"
"2024-04-08 23:06:40","2024-04-08 23:11:41","0",56,"100","300","1","2024-04-08 23:11:41","R_2M0uFC3genPUnbd","","","","",56,56,"anonymous","EN","1","2","2","C81A573CDE2949E39FE921AC0A0401B4","80","80","80","90","90","90","85","85","85","81","80","81","80","80","80","75","74","75","70","70","70","70","70","70","71","70","70","69","70","71","69","70","71","71","71","71","71","71","70","71","72","72","1","1","2","","1","","1","","30","4","","45","","","","","","","","","","","","","","","C81A573CDE2949E39FE921AC0A0401B4","80","Prediction"
"2024-04-08 23:09:57","2024-04-08 23:12:04","0",57,"100","127","1","2024-04-08 23:12:05","R_1TpneFsPsev0f0m","","","","",57,57,"anonymous","EN","1","2","2","468748B4948840EAADF5FD358EA0CA46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I was curious, and wanted to check it out and see what it was like.","2","","1","","22","3","","0","0","3","3","1","1","","","","","","","","","","468748B4948840EAADF5FD358EA0CA46","41","Control"
"2024-04-08 23:06:37","2024-04-08 23:12:11","0",58,"100","333","1","2024-04-08 23:12:11","R_7q4Yaxqc8Dewr0h","","","","",58,58,"anonymous","EN","1","2","2","60DE196C666E474DA5C41E006D9A1B9F","0","0","0","0","0","0","0","0","0","0","0","0","20","20","22","21","22","23","21","20","10","40","36","45","44","50","50","40","40","47","50","47","53","60","50","64","52","49","56","57","51","61","1","1","1","It helps me with my reports at work ","2","","3","","31","4","","100","","","","","","","","","","","","","","","60DE196C666E474DA5C41E006D9A1B9F","82","Prediction"
"2024-04-08 23:08:44","2024-04-08 23:12:29","0",33,"100","224","1","2024-04-08 23:12:29","R_3KmdlMLdRGFkZ9K","","","","",33,33,"anonymous","EN","1","2","2","EA41B14049224D1AADFE05F1B206FB89","60","70","80","23","23","35","58","60","60","23","33","33","33","41","41","31","31","33","9","14","14","18","19","22","0","0","0","0","0","0","17","15","13","18","16","14","0","0","0","0","0","0","1","1","2","","1","","2","","26","4","","100","","","","","","","","","","","","","","","EA41B14049224D1AADFE05F1B206FB89","81","Prediction"
"2024-04-08 23:11:08","2024-04-08 23:13:02","0",59,"100","113","1","2024-04-08 23:13:03","R_1EViabPR1o3Bzd7","","","","",59,59,"anonymous","EN","1","2","2","B30D1FDD453F4D8C8A8179A379C388B9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","39","3","","100","100","100","100","1","1","","","","","","","","","","B30D1FDD453F4D8C8A8179A379C388B9","61","Control"
