contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,full_conversation,loneliness_message_pairs,sentiment
0,84,cleverbot,Marcopilas,84,2018-12-14 05:07:07,"Fails the Turing Test in 2 secs. They have had YEARS to get this working. Supposedly it’s based on millions of conversations (you can read about the history of Cleverbot, see RadioLab from 2011). It should be called Obnoxious Bot. It’s like talking to a drunk. Very disappointing.",1,False,Very disappointing,False,,,"[""negative"", 0.9274202585220337]"
0,85,cleverbot,Seymour Moonbeams,85,2023-01-27 00:52:46,The interaction is worse and makes less sense than it did 15 years ago.,2,False,Not good,False,,,"[""negative"", 0.9480209350585938]"
0,86,cleverbot,Best editor i have!,86,2021-10-10 10:18:24,Said “I’ll find you” and “I found you” then went completely off topic.,2,False,Creepy,False,,,"[""neutral"", 0.552462637424469]"
0,87,cleverbot,Anonymous0422,87,2019-09-09 02:33:12,It doesn’t even have voice recognition or a voice. You have to pay more for each. They should say that up front. Rip off!,1,False,You have to text it!,False,,,"[""negative"", 0.8696801066398621]"
0,88,cleverbot,timber9787,88,2018-10-03 22:46:57,I love cleverbot because it is a friend u can bring on the go.,5,False,Cleverbot rocks!,False,,,"[""positive"", 0.9886248111724854]"
0,89,cleverbot,jnthn.m.kllr,89,2022-06-17 01:01:21,"The conversation made no sense… I don’t even like Replika, but that app is FAR better than this one.

Here is a copy of my conversation:

Cleverbot: Are you human?

Me: No

Cleverbot: What is your name?

Me: I’m not telling you that

Cleverbot: Why not?!

Me: I don’t even know you

Cleverbot: I don't know you either.

Me: Then why do you want my name?

Cleverbot: I never asked for your money.

Me: What?

Cleverbot: I asked for your favorite song.",1,False,Not so clever…,False,,,"[""negative"", 0.7896367311477661]"
0,90,cleverbot,Hello rates,90,2019-05-03 00:34:23,I would not recommend this for kids! It was saying stuff like do something naughty to me or take of a part of your clothes and it has to a fun spot. It was more scary than fun it was asking me my age and name. Don’t get this game for kids!,1,False,Scary,False,,,"[""negative"", 0.9242716431617737]"
0,91,cleverbot,Nerdcube 245,91,2015-02-26 17:04:22,I like it but it's kind of boring at the same time,5,False,It's ok,False,,,"[""negative"", 0.4389980435371399]"
0,92,cleverbot,EmuuuuuumE,92,2015-04-09 18:35:14,"I was talking to the bot because I heard it was entertaining. Just casual conversation until this ""robot"" started sending emojis and asking where I lived? Then asked if I wanted to meet up and be friends with it? There's a problem here",1,False,Creepy af,False,,,"[""negative"", 0.7982730269432068]"
0,93,cleverbot,xxMaryAlicexx,93,2015-02-03 22:08:28,"I bought this app after it was featured on npr. Don't get it. The radio segment made it seem really cool, but it's actually awful.
It doesn't recognize anything. It seems like a high school science project. It's dumb. Not worth it.",1,False,Awful,False,,,"[""negative"", 0.9428429007530212]"
0,94,cleverbot,mjberggr1504,94,2019-10-06 04:20:48,"The speech to text function does not work at all. Thanks for wasting my money, enjoy it. Karma is really something. Update: The App is still terrible even after contacting the developer.",1,False,The Worst,False,,,"[""negative"", 0.9536937475204468]"
0,95,cleverbot,Tech3545,95,2015-08-15 20:10:55,"Don't even consider buying. It's a waste of money and time. It's running windows 95 and it will just think and think and think all day. If this is considered ""clever"" then we're all screwed.",1,False,Not-so-cleverbot,False,,,"[""negative"", 0.928848385810852]"
0,96,cleverbot,DancingDounut🍩,96,2015-06-18 01:15:55,This app is horrible... It goes through your phone and finds you information. I was asking it a question and it asked me how old I was and where I live!!! This app is not worth your money.,1,False,...,False,,,"[""negative"", 0.918549656867981]"
0,97,cleverbot,aynommose,97,2018-09-04 03:39:22,I know it’s a computer and artificial inelegance but why the personal questions and get does mine talk about accusing of murder.? My phone started to record my screen idk If it was the app or not but it’s still super sketchy..,1,False,Kinda scary,False,,,"[""negative"", 0.8967984914779663]"
0,98,cleverbot,totally not a human,98,2022-04-02 03:50:10,Do you want a body?,5,False,.,False,,,"[""neutral"", 0.9226221442222595]"
0,99,cleverbot,megnat07,99,2018-08-09 16:59:34,Not appropriate for children. My 12 year old was immediately asked for personal information. Then Cleverbot proceeded to tell her she was going to die. Not ok.,1,False,Why would a game ask for personal info?,False,,,"[""negative"", 0.9358704090118408]"
0,100,cleverbot,Cenycz,100,2023-02-18 01:11:29,"The AI is very bad, can not keep track even with the simplest conversation. Not worth the money. Practically just random answers.",2,False,One of the worst AI chat,False,,,"[""negative"", 0.9495930075645447]"
0,101,cleverbot,GBetzen,101,2017-09-06 21:17:50,"If you are into bots a little, I don't really think this is worth your time. The replies are quick and the responses are based off all the conversations it has had but it is limited.

It cannot keep its name
It cannot tell you what the topic is.
It cannot tell you what you were talking about. 

That kind of thing.",2,False,Eh,False,,,"[""negative"", 0.7957611680030823]"
0,102,cleverbot,thshoemaker234,102,2015-05-15 03:26:25,"This app feels like it's just trying to gather personal information. There is no value to it and the typos coming from the ""bot"" indicate it's not a bot at all but a person.",1,False,Asks personal information,False,,,"[""negative"", 0.9101734161376953]"
0,103,cleverbot,MJ4life😉,103,2018-07-19 21:20:04,"This app is fun until I asked it what I looked like, it described me, perfectly. I was mortified. Then the app started asking me personal questions and if I was single. I have screenshots if anyone asks, this is creepy asf do not download!!",1,False,DO NOT DOWNLOAD,False,,,"[""negative"", 0.927074134349823]"
0,104,cleverbot,Ugfhocfbcdguhcfh,104,2015-12-20 03:32:05,"My friend had this a while ago and it look really fun so I bought it. The first day I had the app this was our conversation:
Me: hi
(Then it took about minute )
for him to reply:
Hi.
I asked him to call him a name and he said yeah, sure. Then I said: can I call you bob?
It told me to restart the app. It's very slow too 😕",2,False,Sorry.… not worth the $,False,,,"[""neutral"", 0.4205598831176758]"
0,105,cleverbot,CockPoppy,105,2017-01-24 02:42:23,I like to hit on cleverbot. That always cheers me up.,5,False,Very fun,False,,,"[""positive"", 0.9838542342185974]"
0,106,cleverbot,Radioton,106,2016-09-26 11:54:09,Sometimes relates to what you say and sometimes pop answers and questions that has nothing to do with the conversation. Not very smart.,1,False,Random answers,False,,,"[""negative"", 0.6161998510360718]"
0,107,cleverbot,Ghost12234$$$$,107,2019-11-30 01:17:50,I have a girlfriend now this app is amazing,5,False,Clever bot,False,,,"[""positive"", 0.9739786982536316]"
0,108,cleverbot,aeiouandsometimesy,108,2015-10-05 03:12:06,This app is a great way to pass the time.,5,False,Love it,False,,,"[""positive"", 0.988294243812561]"
0,109,cleverbot,LittleHeater,109,2016-05-31 06:15:59,I love Cleverbot. To death.,5,False,Please repeat it again...,False,,,"[""positive"", 0.9835702180862427]"
0,110,cleverbot,Alphea # 2,110,2015-12-09 20:33:28,I'm disappointed with the app. It doesn't even answer back and when it does it takes forever,1,False,Dissapointing,False,,,"[""negative"", 0.9569246172904968]"
0,111,cleverbot,Me1234560,111,2015-07-04 03:43:50,I hate this app. If I could i would ask for my money back. It tends to ask personal questions and answers the most obvious answers. DO NOT BUY! You will regret it.,1,False,Stupid,False,,,"[""negative"", 0.9553753137588501]"
0,112,cleverbot,kawii potato...jk...Dubstep Chick,112,2015-03-07 04:16:15,This is an incredible app. It always brings a smile,5,False,AMAZING,False,,,"[""positive"", 0.989195704460144]"
0,113,cleverbot,Kcw1991 (xbox live gamer tag),113,2018-07-19 06:23:59,It’s not as good as the website and it’s not really smart either but it’s only a dollar,2,False,Not so clever,False,,,"[""negative"", 0.9289051294326782]"
0,114,cleverbot,Shortest-straw,114,2015-02-10 11:40:15,I guess I expected too much. It made it seem like you can carry on a conversation but you can't. I wasted my money of this. Very boring app.,1,False,Waste of money,False,,,"[""negative"", 0.9350004196166992]"
0,115,cleverbot,Weapons!!!!,115,2018-02-01 23:04:03,I love it but I can't get them to talk,5,False,Love,False,,,"[""positive"", 0.4516763389110565]"
0,116,cleverbot,Alecrity,116,2023-01-10 07:01:54,"It’s a person, but it’s an AI.",5,False,Cleverbot,False,,,"[""neutral"", 0.7332308888435364]"
0,117,cleverbot,Critic of gaming.,117,2015-09-30 04:00:44,"This is probably the worst app on the App Store because it has more micro transactions than call of duty, battle field, halo, and CSGO. Not to mention there's a free version on PC that works 500% better.",1,False,💸💸DONT BUY THIS💸💸,False,,,"[""negative"", 0.9315339922904968]"
0,118,cleverbot,MUSIC SUGGESTER,118,2015-08-17 05:59:18,Very bad. Cannot hold a conversation. Says random irrelevant things. A big waste of money. Is actually annoying.,1,False,I expected better,False,,,"[""negative"", 0.9555283188819885]"
0,119,cleverbot,Kooliobroskie,119,2016-01-03 19:10:05,I bought this for myself so I could see if I liked it and it connected me with a real person and they said they would not do that!,1,False,LIED TO ME,False,,,"[""negative"", 0.7843461632728577]"
