"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","lonely_after_1","lonely_after_2","lonely_after_3","lonely_after_9","lonely_after_10","lonely_after_13","lonely_after_14","lonely_after_15","lonely_after_16","lonely_after_18","lonely_after_19","journaling_manip","journ_manip_explain","study_purpose","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost","experiencePrompt","feelingHeardPrompt","conditionApp"
"2024-12-18 15:38:50","2024-12-18 16:13:27","0","Anonymized","100","2076","1","2024-12-18 16:13:27","R_1VylJe0JxUwHvBI","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","20D0C8F7DCC64AF6ACB2E292C4E8C917","","11.628","1137.928","1141.909","18","37","14","8","76","58","66","76","67","3","70","7","1","I was able to calm down and properly articulate a fair part of what was going through my mind and how my day went. ","not sure. ","2","1","","1","","30","4","","75","20D0C8F7DCC64AF6ACB2E292C4E8C917","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 15:42:53","2024-12-18 16:19:53","0","Anonymized","100","2220","1","2024-12-18 16:19:54","R_7GJoK8CkWUUKu2v","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","A57FCC953F3D48B993832F20BD986772","","194.376","694.488","1113.357","11","0","0","0","100","0","100","0","100","0","100","0","1","I made sure I started the timer and then journaled till the timer ended","My ability to reflect","1","2","","1","","35","4","","74","A57FCC953F3D48B993832F20BD986772","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 16:00:41","2024-12-18 16:20:32","0","Anonymized","100","1190","1","2024-12-18 16:20:32","R_5dDZJJYSy9oFRAs","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","33A7032A930B4CE682C58054EFE8853E","3561-4853-2794-3911","","","","","17","82","86","72","42","13","33","64","71","65","92","","","Patience","1","1","","1","","29","4","","9","33A7032A930B4CE682C58054EFE8853E","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-18 15:39:30","2024-12-18 16:23:48","0","Anonymized","100","2658","1","2024-12-18 16:23:49","R_71i2WMF3K7pqSzu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","FB8208030ECB450A950BB37FC3475E38","","19.633","86.267","2549.769","4","17","13","56","25","72","20","53","64","64","35","84","1","I was able to let out a lot of pent up frustration","This study was likely testing the participant's ability to engage in reflective thought, articulate their emotions and experiences, and maintain focus for an extended period of time.","1","1","","2","","26","4","","22","FB8208030ECB450A950BB37FC3475E38","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 15:42:45","2024-12-18 16:24:07","0","Anonymized","100","2482","1","2024-12-18 16:24:08","R_3rG0RHYoBycBwcU","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","73C45356DA334A42807BF2767A437C93","8727-0594-4361-8312","","","","","0","0","0","100","0","100","0","100","0","100","0","","","Testing my interaction with a chat bot","1","1","","1","","26","4","","64","73C45356DA334A42807BF2767A437C93","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-18 15:51:02","2024-12-18 16:26:03","0","Anonymized","100","2100","1","2024-12-18 16:26:03","R_1fuJMsLiNaoevgL","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","A9F368811D934B0286D86E7FBE483689","0566-2668-2269-9400","","","","","0","0","0","100","0","100","0","100","0","100","0","","","It was testing interaction with chatbot","1","1","","1","","35","7","","80","A9F368811D934B0286D86E7FBE483689","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-18 15:39:04","2024-12-18 16:26:27","0","Anonymized","100","2843","1","2024-12-18 16:26:27","R_6qvrBIB4ydI4inn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1E52E947E07B491E80B0F5ACDA1E25BC","9364-0854-7428-9816","","","","","0","0","0","98","0","100","0","89","0","100","0","","","Chatbot conversation ","1","1","","1","","32","4","","72","1E52E947E07B491E80B0F5ACDA1E25BC","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-18 16:11:27","2024-12-18 16:29:03","0","Anonymized","100","1056","1","2024-12-18 16:29:04","R_1nRwUwxa885qCqJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1AE8E97D04AA4543882D0F00624A2EF7","","4.16","290.704","910.314","3","0","0","0","100","0","100","0","100","0","100","0","1","I was able to journal my thoughts for the given time","The study was probably trying to see how I journal my thought within a given time","1","2","","1","","26","4","","100","1AE8E97D04AA4543882D0F00624A2EF7","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 15:47:59","2024-12-18 16:30:46","0","Anonymized","100","2567","1","2024-12-18 16:30:47","R_3wvqVfeiXmeuQmj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","07D96A29D4AC4F9AB5367F47FCE00EF8","2386-9489-5058-3349","","","","","20","27","22","59","24","70","34","66","27","60","17","","","Not sure. ","2","1","","1","","29","4","","60","07D96A29D4AC4F9AB5367F47FCE00EF8","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-18 15:47:52","2024-12-18 16:30:54","0","Anonymized","100","2581","1","2024-12-18 16:30:54","R_53aChW9pD0vPMFr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BB6C4EF370074AFE9CF9140B1C7631F3","5641-5858-8260-9714","","","","","24","1","31","65","64","58","27","67","28","73","2","","","Testing user experience with AI chat bots.","2","1","","1","","28","4","","63","BB6C4EF370074AFE9CF9140B1C7631F3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-18 15:38:45","2024-12-18 16:31:24","0","Anonymized","100","3159","1","2024-12-18 16:31:25","R_5M64w7EFOr2Px7P","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BDC36A97E781461FAA339B6F97571934","2311-9867-6908-1734","","","","","29","17","7","89","25","85","22","90","25","74","0","","","I think it was testing what I would talk to an AI chatbot about","1","1","","1","","26","4","","100","BDC36A97E781461FAA339B6F97571934","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-18 15:38:41","2024-12-18 16:31:26","0","Anonymized","100","3165","1","2024-12-18 16:31:26","R_1p3bgDuyQVJViqv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3BC70403326E4C1BB428BF7A50AD1AE9","3307-1494-9394-4862","","","","","7","30","18","91","38","87","33","80","16","84","31","","","I think this study was testing how I typically use AI chatbots","1","1","","1","","26","4","","100","3BC70403326E4C1BB428BF7A50AD1AE9","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-18 15:38:46","2024-12-18 16:32:23","0","Anonymized","100","3217","1","2024-12-18 16:32:24","R_3fQ7Bw48hHsDsaB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","722F62C61E5D4CAB9781C37D4A491A80","","1055.896","1226.948","1233.397","10","26","16","20","84","11","81","35","100","15","84","20","1","I made sure I was very open and willing to give information on what I think and what my daily life involves","It was testing my ability to focus and recall my thoughts into a journal.","1","2","","1","","26","5","","100","722F62C61E5D4CAB9781C37D4A491A80","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 15:38:49","2024-12-18 16:32:33","0","Anonymized","100","3223","1","2024-12-18 16:32:33","R_5N7NHV0rcYdWVrz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9191AEBFFCB14CC3A40C7B479CC63EBF","","938.1","1218.508","1232.75","17","74","65","34","41","50","57","29","39","73","78","23","1","I sat still and reflected carefully on my thoughts and how I feel about certain things in my life before writing it down","I think it was testing my journal efficiency and how I carry out the task.","1","2","","1","","26","4","","65","9191AEBFFCB14CC3A40C7B479CC63EBF","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 15:51:10","2024-12-18 16:37:24","0","Anonymized","100","2774","1","2024-12-18 16:37:25","R_6SHmgHoDR3DiW4E","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8AE05E0A2AE74AA69CE40AC86A87F44F","","428.137","1618.964","2211.14","9","0","0","0","100","0","100","0","100","0","100","0","1","I was able reflect on my thought and put them into writting within the 15MINUTES","Testing experiences and typing skill","1","1","","1","","27","7","","100","8AE05E0A2AE74AA69CE40AC86A87F44F","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 16:39:31","2024-12-18 17:04:01","0","Anonymized","100","1469","1","2024-12-18 17:04:02","R_3JJglLsHuoyZPEo","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C55DBD61D6B84AC885B5E01AE5FF6CC0","9667-3950-6831-3751","","","","","30","15","18","80","0","75","0","81","0","100","0","","","Maybe this study was testing to see how immersed some people get when speaking with a chatbot? and how it affects their attachment to the real world?","1","2","","1","","29","4","","87","C55DBD61D6B84AC885B5E01AE5FF6CC0","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-18 23:28:23","2024-12-18 23:47:00","0","Anonymized","100","1116","1","2024-12-18 23:47:01","R_7pJhtZ6a57PVUVJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","009F613A13864DF5A568F1CC0C680E8D","0420-2628-1102-8084","","","","","78","85","83","94","10","19","80","87","0","75","5","","","How people treat a chat bot?","1","1","","3","","24","4","","0","009F613A13864DF5A568F1CC0C680E8D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-18 23:28:59","2024-12-18 23:47:08","0","Anonymized","100","1089","1","2024-12-18 23:47:08","R_7E06o0a18Upn4gp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","AD820616C7DD413FA5067867ACF518BB","","17.302","915.202","919.501","9","39","21","75","77","24","65","62","29","77","85","4","1","yes I journaled for about 10-11min straight and used the remaining time to review what I had written","honestly have no clue","1","2","","4","","27","4","","91","AD820616C7DD413FA5067867ACF518BB","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 23:29:12","2024-12-18 23:48:59","0","Anonymized","100","1187","1","2024-12-18 23:49:00","R_324uzFy2vvQe2ib","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","669209E09B8E4D59B96F87662292D372","","33.693","820.197","938.539","16","15","0","0","100","0","100","50","100","0","100","0","1","I'm comfortable with journaling, so it was an easy task.","How journaling affects mood","1","1","","4","","31","1","","70","669209E09B8E4D59B96F87662292D372","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-18 23:33:03","2024-12-18 23:51:14","0","Anonymized","100","1091","1","2024-12-18 23:51:14","R_1qVOGCzhH1vahYn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","CE6BD6AAF8204537B465FBBA9972A80B","2839-8735-9732-7345","","","","","26","30","31","60","38","54","60","44","61","69","38","","","My ability to focus despite distractions.","1","2","","2","","24","4","","40","CE6BD6AAF8204537B465FBBA9972A80B","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-18 23:33:09","2024-12-18 23:51:19","0","Anonymized","100","1090","1","2024-12-18 23:51:19","R_3damV50pZUXB9Sh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","CAE7496E2A244D92A46A9101CADFAA2A","","18.183","901.9","920.464","11","83","82","71","89","2","100","0","100","47","100","0","2","i used ai","if we would use ai","1","1","","4","","18","1","","100","CAE7496E2A244D92A46A9101CADFAA2A","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
