"","X","conversation","start_time","duration_in_mins","human_word_amt","turns","chatbot_word_amt","id","contains_loneliness_dict","detected_loneliness_msgs","full_conversation","loneliness_message_pairs","contains_loneliness_llm"
"180",179,"Anonymized","2022-02-22 21:12:23",6.65,57,15,59,"AYAVPXM9DO_2022-02-22 21:12:23","False","","Anonymized","Anonymized",0
"181",180,"Anonymized","2022-02-22 22:05:49",4.47,87,15,111,"AYAYYHWKI4_2022-02-22 22:05:49","False","","Anonymized","Anonymized",0
"182",181,"Anonymized","2022-02-22 09:19:41",7.6,7,2,5,"MCD4AT18J7_2022-02-22 09:19:41","False","","Anonymized","Anonymized",0
"183",182,"Anonymized","2022-02-22 10:09:44",14.88,6,2,3,"MCD4AT18J7_2022-02-22 10:09:44","False","","Anonymized","Anonymized",0
"184",183,"Anonymized","2022-02-22 10:59:38",0.58,13,3,14,"MCD4AT18J7_2022-02-22 10:59:38","False","","Anonymized","Anonymized",0
"185",184,"Anonymized","2022-02-22 13:30:26",26.58,14,4,15,"MCD4AT18J7_2022-02-22 13:30:26","False","","Anonymized","Anonymized",0
"186",185,"Anonymized","2022-02-22 15:17:39",25.53,19,4,18,"MCD4AT18J7_2022-02-22 15:17:39","False","","Anonymized","Anonymized",0
"187",186,"Anonymized","2022-02-22 18:06:09",5.32,50,15,55,"MCD4VH3BEW_2022-02-22 18:06:09","False","","Anonymized","Anonymized",0
"188",187,"Anonymized","2022-02-22 02:38:12",18,43,15,53,"MCGPBH4IIR_2022-02-22 02:38:12","False","","Anonymized","Anonymized",0
"189",188,"Anonymized","2022-02-22 00:14:55",10.72,54,15,49,"MCGQHPSYPT_2022-02-22 00:14:55","False","","Anonymized","Anonymized",0
"190",189,"Anonymized","2022-02-22 06:01:53",8.15,51,15,56,"MCGT23UR9U_2022-02-22 06:01:53","False","","Anonymized","Anonymized",0
"191",190,"Anonymized","2022-02-22 17:04:25",2.48,42,15,64,"WXB353CSQJ_2022-02-22 17:04:25","False","","Anonymized","Anonymized",0
"192",191,"Anonymized","2022-02-22 15:35:39",2.85,54,15,72,"WXB3W2WDWX_2022-02-22 15:35:39","False","","Anonymized","Anonymized",0
"193",192,"Anonymized","2022-02-22 16:20:58",3.7,48,15,50,"WXBA9JOR6X_2022-02-22 16:20:58","False","","Anonymized","Anonymized",0
"194",193,"Anonymized","2022-02-22 02:39:46",3.97,65,15,57,"WXBCNETUKY_2022-02-22 02:39:46","False","","Anonymized","Anonymized",0
"195",194,"Anonymized","2022-02-22 06:25:43",3.28,47,15,58,"WXBNURUSHC_2022-02-22 06:25:43","False","","Anonymized","Anonymized",0
"196",195,"Anonymized","2022-02-22 00:05:29",2.13,30,15,65,"WXBORYCFHC_2022-02-22 00:05:29","False","","Anonymized","Anonymized",0
"197",196,"Anonymized","2022-02-22 08:51:10",4.83,61,15,41,"WXBS1AKT58_2022-02-22 08:51:10","False","","Anonymized","Anonymized",0
"198",197,"Anonymized","2022-02-22 08:16:25",3.42,56,15,77,"WXBT5DQ4PM_2022-02-22 08:16:25","False","","Anonymized","Anonymized",0
"199",198,"Anonymized","2022-02-22 18:39:59",6.48,47,15,65,"WXBU8L2IWR_2022-02-22 18:39:59","False","","Anonymized","Anonymized",0
"200",199,"Anonymized","2022-02-22 02:56:00",3.6,59,15,54,"WXBZ8UGULU_2022-02-22 02:56:00","False","","Anonymized","Anonymized",0
"201",200,"Anonymized","2022-02-22 04:29:42",3.92,91,15,69,"WXDJ27QMVD_2022-02-22 04:29:42","False","","Anonymized","Anonymized",0
"202",201,"Anonymized","2022-02-22 23:34:06",4.17,38,15,50,"WXDNZWSMBU_2022-02-22 23:34:06","False","","Anonymized","Anonymized",0
"203",202,"Anonymized","2022-02-22 20:14:16",22.83,108,15,56,"WXDOH4KSL7_2022-02-22 20:14:16","False","","Anonymized","Anonymized",0
"204",203,"Anonymized","2022-02-22 02:36:08",6.88,147,15,76,"WXDSTNNYHS_2022-02-22 02:36:08","False","","Anonymized","Anonymized",0
"205",204,"Anonymized","2022-02-22 22:30:46",6.53,65,15,56,"WXDV43PW4J_2022-02-22 22:30:46","False","","Anonymized","Anonymized",0
"206",205,"Anonymized","2022-02-22 20:04:39",6.12,163,15,65,"WXI268B77N_2022-02-22 20:04:39","False","","Anonymized","Anonymized",0
"207",206,"Anonymized","2022-02-22 17:39:41",7.32,56,15,67,"WXI44A5ZPT_2022-02-22 17:39:41","False","","Anonymized","Anonymized",0
"208",207,"Anonymized","2022-02-22 02:31:23",2.03,63,15,54,"WXI9QUAHSE_2022-02-22 02:31:23","False","","Anonymized","Anonymized",0
"209",208,"Anonymized","2022-02-22 02:24:56",3.67,29,14,61,"WXISBR1WS6_2022-02-22 02:24:56","False","","Anonymized","Anonymized",0
"210",209,"Anonymized","2022-02-22 22:12:02",0,1,1,2,"WXISBR1WS6_2022-02-22 22:12:02","False","","Anonymized","Anonymized",0
"211",210,"Anonymized","2022-02-22 04:42:07",2.02,72,15,47,"WXIX6ZCVS5_2022-02-22 04:42:07","False","","Anonymized","Anonymized",0
"212",211,"Anonymized","2022-02-22 15:19:31",4.8,42,15,50,"WYB9ZOC1DD_2022-02-22 15:19:31","False","","Anonymized","Anonymized",0
"213",212,"Anonymized","2022-02-22 14:58:27",5.65,47,15,63,"WYBGR4ZD3L_2022-02-22 14:58:27","False","","Anonymized","Anonymized",0
"214",213,"Anonymized","2022-02-22 19:55:52",9.3,89,15,56,"WYBOKPPT6T_2022-02-22 19:55:52","False","","Anonymized","Anonymized",0
"215",214,"Anonymized","2022-02-22 17:59:14",2.82,59,15,60,"WYBVO8WNJ8_2022-02-22 17:59:14","False","","Anonymized","Anonymized",0
"216",215,"Anonymized","2022-02-22 03:11:53",6.18,54,15,65,"WYBW2H6J7V_2022-02-22 03:11:53","False","","Anonymized","Anonymized",0
"217",216,"Anonymized","2022-02-22 02:48:05",22.63,59,15,69,"WYBYJGNGTR_2022-02-22 02:48:05","False","","Anonymized","Anonymized",0
"218",217,"Anonymized","2022-02-22 18:16:26",1.88,43,15,69,"WYD4KMZ74B_2022-02-22 18:16:26","False","","Anonymized","Anonymized",0
"219",218,"Anonymized","2022-02-22 04:19:58",1.83,38,15,76,"WYDAU5OY2P_2022-02-22 04:19:58","False","","Anonymized","Anonymized",0
"220",219,"Anonymized","2022-02-22 04:33:35",9.23,68,15,63,"WYDBSFPX43_2022-02-22 04:33:35","True","Anonymized","Anonymized","Anonymized",1
"221",220,"Anonymized","2022-02-22 19:08:26",8.9,57,15,75,"WYDF657DTL_2022-02-22 19:08:26","False","","Anonymized","Anonymized",0
"222",221,"Anonymized","2022-02-22 19:59:45",3.27,55,15,95,"WYDFTKHX3E_2022-02-22 19:59:45","False","","Anonymized","Anonymized",0
"223",222,"Anonymized","2022-02-22 00:00:44",4.97,45,15,66,"WYDNI5PURT_2022-02-22 00:00:44","False","","Anonymized","Anonymized",0
"224",223,"Anonymized","2022-02-22 19:48:23",6.67,42,15,46,"WYDO35URMS_2022-02-22 19:48:23","False","","Anonymized","Anonymized",0
"225",224,"Anonymized","2022-02-22 02:58:32",2,55,15,88,"WYDRRBXTL7_2022-02-22 02:58:32","False","","Anonymized","Anonymized",0
"226",225,"Anonymized","2022-02-22 23:44:45",2.58,55,16,59,"AYAFQTUVBO_2022-02-22 23:44:45","False","","Anonymized","Anonymized",0
"227",226,"Anonymized","2022-02-22 09:12:44",2.45,45,16,54,"AYAK2F9FXH_2022-02-22 09:12:44","False","","Anonymized","Anonymized",0
"228",227,"Anonymized","2022-02-22 15:31:48",0.83,15,4,14,"AYAKZ5O412_2022-02-22 15:31:48","False","","Anonymized","Anonymized",0
"229",228,"Anonymized","2022-02-22 16:58:56",0.13,8,2,7,"AYAKZ5O412_2022-02-22 16:58:56","False","","Anonymized","Anonymized",0
"230",229,"Anonymized","2022-02-22 19:40:23",8.62,59,10,46,"AYAKZ5O412_2022-02-22 19:40:23","False","","Anonymized","Anonymized",0
"231",230,"Anonymized","2022-02-22 00:15:48",10.18,52,16,51,"AYAKZAOYXI_2022-02-22 00:15:48","False","","Anonymized","Anonymized",0
"232",231,"Anonymized","2022-02-22 17:34:26",2.25,24,9,29,"AYAPRVJBHR_2022-02-22 17:34:26","False","","Anonymized","Anonymized",0
"233",232,"Anonymized","2022-02-22 20:12:28",1.18,28,7,26,"AYAPRVJBHR_2022-02-22 20:12:28","False","","Anonymized","Anonymized",0
"234",233,"Anonymized","2022-02-22 19:21:22",1.87,51,16,74,"AYASDK36LP_2022-02-22 19:21:22","False","","Anonymized","Anonymized",0
"235",234,"Anonymized","2022-02-22 21:43:58",3.1,38,11,35,"MCD2NJJV9P_2022-02-22 21:43:58","False","","Anonymized","Anonymized",0
"236",235,"Anonymized","2022-02-22 22:58:17",13.63,17,5,27,"MCD2NJJV9P_2022-02-22 22:58:17","False","","Anonymized","Anonymized",0
"237",236,"Anonymized","2022-02-22 13:12:19",8.75,57,16,56,"MCDM2ZCUUT_2022-02-22 13:12:19","False","","Anonymized","Anonymized",0
"238",237,"Anonymized","2022-02-22 19:16:40",9.87,83,16,61,"MCG3877IEX_2022-02-22 19:16:40","False","","Anonymized","Anonymized",0
"239",238,"Anonymized","2022-02-22 21:32:43",6.08,61,16,67,"MCG8VFUJBM_2022-02-22 21:32:43","False","","Anonymized","Anonymized",0
"240",239,"Anonymized","2022-02-22 20:20:01",3.45,51,16,58,"MCGR4QC1UP_2022-02-22 20:20:01","False","","Anonymized","Anonymized",0
"241",240,"Anonymized","2022-02-22 03:19:21",4.13,40,16,57,"MCGVRMLEEJ_2022-02-22 03:19:21","False","","Anonymized","Anonymized",0
"242",241,"Anonymized","2022-02-22 18:29:15",4.32,45,16,60,"WXB2RRSBNG_2022-02-22 18:29:15","False","","Anonymized","Anonymized",0
"243",242,"Anonymized","2022-02-22 23:06:34",3.73,49,16,75,"WXB7YG7TDK_2022-02-22 23:06:34","False","","Anonymized","Anonymized",0
"244",243,"Anonymized","2022-02-22 15:05:12",8.33,56,16,84,"WXBF7ZEM5X_2022-02-22 15:05:12","False","","Anonymized","Anonymized",0
"245",244,"Anonymized","2022-02-22 02:40:47",7.07,69,16,66,"WXBM4V4B6W_2022-02-22 02:40:47","False","","Anonymized","Anonymized",0
"246",245,"Anonymized","2022-02-22 17:16:42",6.02,49,16,80,"WXBMO1V5T8_2022-02-22 17:16:42","False","","Anonymized","Anonymized",0
"247",246,"Anonymized","2022-02-22 01:41:05",4.63,40,16,97,"WXBS1L2VQT_2022-02-22 01:41:05","False","","Anonymized","Anonymized",0
"248",247,"Anonymized","2022-02-22 23:47:02",1.82,58,16,64,"WXD2FJEGJK_2022-02-22 23:47:02","False","","Anonymized","Anonymized",0
"249",248,"Anonymized","2022-02-22 16:43:35",6,83,16,73,"WXD8ORDWDD_2022-02-22 16:43:35","False","","Anonymized","Anonymized",0
"250",249,"Anonymized","2022-02-22 12:15:21",5.18,86,16,73,"WXDNAS8PQZ_2022-02-22 12:15:21","False","","Anonymized","Anonymized",0
"251",250,"Anonymized","2022-02-22 00:05:17",8.97,71,16,51,"WXDNXPD56W_2022-02-22 00:05:17","False","","Anonymized","Anonymized",0
"252",251,"Anonymized","2022-02-22 23:18:53",10.3,148,16,69,"WXDTPCLXFZ_2022-02-22 23:18:53","False","","Anonymized","Anonymized",0
"253",252,"Anonymized","2022-02-22 17:54:18",3.2,70,16,57,"WXI8LOE8AE_2022-02-22 17:54:18","False","","Anonymized","Anonymized",0
"254",253,"Anonymized","2022-02-22 06:31:16",3.13,55,16,78,"WYB6F966PR_2022-02-22 06:31:16","False","","Anonymized","Anonymized",0
"255",254,"Anonymized","2022-02-22 14:09:57",28.53,61,16,61,"WYB749RFY7_2022-02-22 14:09:57","False","","Anonymized","Anonymized",0
"256",255,"Anonymized","2022-02-22 20:06:57",4.13,54,16,103,"WYBEE2LXZX_2022-02-22 20:06:57","False","","Anonymized","Anonymized",0
"257",256,"Anonymized","2022-02-22 00:42:40",5.55,43,16,50,"WYBFX5I1N6_2022-02-22 00:42:40","False","","Anonymized","Anonymized",0
"258",257,"Anonymized","2022-02-22 01:22:41",2.93,88,16,86,"WYBMGMO3EW_2022-02-22 01:22:41","False","","Anonymized","Anonymized",0
"259",258,"Anonymized","2022-02-22 13:46:33",2.92,35,13,45,"WYBS773XRW_2022-02-22 13:46:33","False","","Anonymized","Anonymized",0
"260",259,"Anonymized","2022-02-22 14:29:57",0.42,9,3,9,"WYBS773XRW_2022-02-22 14:29:57","False","","Anonymized","Anonymized",0
"261",260,"Anonymized","2022-02-22 04:02:06",5.8,49,16,103,"WYBWCUPWQ1_2022-02-22 04:02:06","False","","Anonymized","Anonymized",0
"262",261,"Anonymized","2022-02-22 18:33:50",5.15,66,16,60,"WYD5JWVNU5_2022-02-22 18:33:50","False","","Anonymized","Anonymized",0
"263",262,"Anonymized","2022-02-22 02:48:11",6.57,58,16,62,"WYD8OTW6QI_2022-02-22 02:48:11","False","","Anonymized","Anonymized",0
"264",263,"Anonymized","2022-02-22 16:11:47",9.75,51,16,57,"WYD9C6UJ1E_2022-02-22 16:11:47","False","","Anonymized","Anonymized",0
"265",264,"Anonymized","2022-02-22 01:40:54",5.47,85,16,78,"WYD9SHJUPR_2022-02-22 01:40:54","False","","Anonymized","Anonymized",0
"266",265,"Anonymized","2022-02-22 21:13:23",5.15,51,16,61,"WYDMTO7FXU_2022-02-22 21:13:23","False","","Anonymized","Anonymized",0
"267",266,"Anonymized","2022-02-22 05:17:40",25.95,125,16,67,"WYDO1Y5WOB_2022-02-22 05:17:40","False","","Anonymized","Anonymized",0
"268",267,"Anonymized","2022-02-22 22:40:12",17.7,57,16,59,"WYDSVQ3IMV_2022-02-22 22:40:12","False","","Anonymized","Anonymized",0
"269",268,"Anonymized","2022-02-22 00:43:59",1.72,51,16,67,"WYDTWIH9QL_2022-02-22 00:43:59","False","","Anonymized","Anonymized",0
"270",269,"Anonymized","2022-02-22 17:36:39",2.67,76,16,79,"WYDUM8HLI8_2022-02-22 17:36:39","False","","Anonymized","Anonymized",0
"271",270,"Anonymized","2022-02-22 23:19:34",4.32,82,17,90,"AYA3KWAEK4_2022-02-22 23:19:34","False","","Anonymized","Anonymized",0
"272",271,"Anonymized","2022-02-22 01:36:41",9.27,156,17,102,"AYA8ZUV7BJ_2022-02-22 01:36:41","False","","Anonymized","Anonymized",0
"273",272,"Anonymized","2022-02-22 00:05:05",68.1,56,15,56,"AYA98XR34E_2022-02-22 00:05:05","False","","Anonymized","Anonymized",0
"274",273,"Anonymized","2022-02-22 01:46:26",0,4,1,5,"AYA98XR34E_2022-02-22 01:46:26","False","","Anonymized","Anonymized",0
"275",274,"Anonymized","2022-02-22 03:44:54",0,7,1,4,"AYA98XR34E_2022-02-22 03:44:54","False","","Anonymized","Anonymized",0
"276",275,"Anonymized","2022-02-22 17:17:18",3.23,63,17,62,"AYAA3M1QOL_2022-02-22 17:17:18","False","","Anonymized","Anonymized",0
"277",276,"Anonymized","2022-02-22 21:01:46",3.27,57,17,64,"MCD1WFG1OB_2022-02-22 21:01:46","False","","Anonymized","Anonymized",0
"278",277,"Anonymized","2022-02-22 03:45:31",0.63,12,6,32,"MCD6VS4MXF_2022-02-22 03:45:31","False","","Anonymized","Anonymized",0
"279",278,"Anonymized","2022-02-22 11:13:32",2.45,58,11,57,"MCD6VS4MXF_2022-02-22 11:13:32","False","","Anonymized","Anonymized",0
"280",279,"Anonymized","2022-02-22 09:18:24",3.9,126,17,109,"MCDFFLXT6H_2022-02-22 09:18:24","False","","Anonymized","Anonymized",0
"281",280,"Anonymized","2022-02-22 20:30:27",3.15,53,17,73,"MCDSDMS5IO_2022-02-22 20:30:27","False","","Anonymized","Anonymized",0
"282",281,"Anonymized","2022-02-22 00:56:55",7.33,79,17,84,"MCG4LECQXI_2022-02-22 00:56:55","False","","Anonymized","Anonymized",0
"283",282,"Anonymized","2022-02-22 02:55:29",5.07,91,17,90,"MCGKBF77AN_2022-02-22 02:55:29","False","","Anonymized","Anonymized",0
"284",283,"Anonymized","2022-02-22 16:04:50",5.6,86,17,77,"WXB1GRXIA5_2022-02-22 16:04:50","False","","Anonymized","Anonymized",0
"285",284,"Anonymized","2022-02-22 17:31:58",3.25,33,10,36,"WXB1TL1AW4_2022-02-22 17:31:58","False","","Anonymized","Anonymized",0
"286",285,"Anonymized","2022-02-22 22:13:04",0.92,19,7,29,"WXB1TL1AW4_2022-02-22 22:13:04","False","","Anonymized","Anonymized",0
"287",286,"Anonymized","2022-02-22 15:57:17",4.15,81,17,80,"WXB566NMF2_2022-02-22 15:57:17","False","","Anonymized","Anonymized",0
"288",287,"Anonymized","2022-02-22 04:26:28",3.6,45,17,57,"WXB8XAQV9I_2022-02-22 04:26:28","False","","Anonymized","Anonymized",0
"289",288,"Anonymized","2022-02-22 01:36:05",4.22,67,17,77,"WXBCVZBYVC_2022-02-22 01:36:05","False","","Anonymized","Anonymized",0
"290",289,"Anonymized","2022-02-22 00:16:41",2.23,50,17,54,"WXBK3576EC_2022-02-22 00:16:41","False","","Anonymized","Anonymized",0
"291",290,"Anonymized","2022-02-22 22:24:06",5,66,17,67,"WXBQD79UCD_2022-02-22 22:24:06","False","","Anonymized","Anonymized",0
"292",291,"Anonymized","2022-02-22 02:30:41",6.82,46,17,69,"WXBT2A8Q55_2022-02-22 02:30:41","False","","Anonymized","Anonymized",0
"293",292,"Anonymized","2022-02-22 18:29:03",2.33,58,17,84,"WXBWF1ZCGP_2022-02-22 18:29:03","False","","Anonymized","Anonymized",0
"294",293,"Anonymized","2022-02-22 21:40:49",4.22,49,17,47,"WXD2U7LXPL_2022-02-22 21:40:49","False","","Anonymized","Anonymized",0
"295",294,"Anonymized","2022-02-22 06:18:54",2.88,60,17,51,"WXD61FIE1U_2022-02-22 06:18:54","False","","Anonymized","Anonymized",0
"296",295,"Anonymized","2022-02-22 23:28:00",12.7,43,17,68,"WXDFSQF9J3_2022-02-22 23:28:00","False","","Anonymized","Anonymized",0
"297",296,"Anonymized","2022-02-22 18:54:17",31.27,58,17,53,"WXDIC268EY_2022-02-22 18:54:17","False","","Anonymized","Anonymized",0
"298",297,"Anonymized","2022-02-22 02:09:07",17.65,122,17,92,"WXDKNF338E_2022-02-22 02:09:07","False","","Anonymized","Anonymized",0
"299",298,"Anonymized","2022-02-22 22:12:56",2.7,47,17,55,"WXDOYN3C6C_2022-02-22 22:12:56","False","","Anonymized","Anonymized",0
"300",299,"Anonymized","2022-02-22 14:56:07",5.4,83,17,82,"WXDSYRQ8LW_2022-02-22 14:56:07","False","","Anonymized","Anonymized",0
"301",300,"Anonymized","2022-02-22 00:31:34",2.43,40,17,42,"WXDT8RLQ5U_2022-02-22 00:31:34","False","","Anonymized","Anonymized",0
"302",301,"Anonymized","2022-02-22 23:10:47",2.67,52,17,59,"WXIIB3CQIU_2022-02-22 23:10:47","False","","Anonymized","Anonymized",0
"303",302,"Anonymized","2022-02-22 21:56:46",3,37,17,47,"WYB7TANZMV_2022-02-22 21:56:46","False","","Anonymized","Anonymized",0
"304",303,"Anonymized","2022-02-22 02:29:10",2.07,55,17,70,"WYBB7DSKMS_2022-02-22 02:29:10","False","","Anonymized","Anonymized",0
"305",304,"Anonymized","2022-02-22 01:14:06",3.22,69,17,59,"WYBFG79O3T_2022-02-22 01:14:06","False","","Anonymized","Anonymized",0
"306",305,"Anonymized","2022-02-22 10:21:25",4.13,57,17,74,"WYBIAYAT4C_2022-02-22 10:21:25","False","","Anonymized","Anonymized",0
"307",306,"Anonymized","2022-02-22 04:19:58",4.32,68,17,110,"WYBJLKRI6C_2022-02-22 04:19:58","True","Anonymized","Anonymized","Anonymized",1
"308",307,"Anonymized","2022-02-22 03:13:01",2.67,42,17,80,"WYBMXHHK2X_2022-02-22 03:13:01","False","","Anonymized","Anonymized",0
"309",308,"Anonymized","2022-02-22 02:39:26",3.95,52,17,65,"WYBMZNG21P_2022-02-22 02:39:26","False","","Anonymized","Anonymized",0
"310",309,"Anonymized","2022-02-22 18:04:21",18.33,73,17,48,"WYBPCLJQX5_2022-02-22 18:04:21","False","","Anonymized","Anonymized",0
"311",310,"Anonymized","2022-02-22 06:18:40",5.08,53,17,60,"WYBTHL4DCJ_2022-02-22 06:18:40","False","","Anonymized","Anonymized",0
"312",311,"Anonymized","2022-02-22 19:09:25",5.78,57,17,99,"WYBXUE7NPX_2022-02-22 19:09:25","False","","Anonymized","Anonymized",0
"313",312,"Anonymized","2022-02-22 22:39:34",23.77,63,17,77,"WYD1UCPMH2_2022-02-22 22:39:34","False","","Anonymized","Anonymized",0
"314",313,"Anonymized","2022-02-22 00:28:24",2.7,52,17,55,"WYD32VS36G_2022-02-22 00:28:24","False","","Anonymized","Anonymized",0
"315",314,"Anonymized","2022-02-22 18:53:41",4.7,44,17,81,"WYD3T3WPHO_2022-02-22 18:53:41","False","","Anonymized","Anonymized",0
"316",315,"Anonymized","2022-02-22 04:29:44",4.5,79,17,92,"WYD6794I2O_2022-02-22 04:29:44","False","","Anonymized","Anonymized",0
"317",316,"Anonymized","2022-02-22 08:42:57",5.67,67,17,81,"WYD7XJW9H6_2022-02-22 08:42:57","False","","Anonymized","Anonymized",0
"318",317,"Anonymized","2022-02-22 23:53:46",5.95,52,17,86,"WYDJ4ZYXDI_2022-02-22 23:53:46","False","","Anonymized","Anonymized",0
"319",318,"Anonymized","2022-02-22 01:28:23",5.33,54,17,79,"WYDKGFUMPZ_2022-02-22 01:28:23","False","","Anonymized","Anonymized",0
"320",319,"Anonymized","2022-02-22 05:48:06",4.28,50,17,88,"WYDMQLCQOH_2022-02-22 05:48:06","False","","Anonymized","Anonymized",0
"321",320,"Anonymized","2022-02-22 00:02:03",2.52,34,17,42,"WYDPFK6U46_2022-02-22 00:02:03","False","","Anonymized","Anonymized",0
"322",321,"Anonymized","2022-02-22 04:42:02",4.35,97,17,80,"WYDRVBQU51_2022-02-22 04:42:02","False","","Anonymized","Anonymized",0
"323",322,"Anonymized","2022-02-22 20:03:08",4.83,69,17,53,"WYDUE6IBSD_2022-02-22 20:03:08","False","","Anonymized","Anonymized",0
"324",323,"Anonymized","2022-02-22 20:16:42",7.02,111,18,79,"AYA79XZ2TO_2022-02-22 20:16:42","False","","Anonymized","Anonymized",0
"325",324,"Anonymized","2022-02-22 15:17:47",3.42,62,18,56,"AYAASJG8FZ_2022-02-22 15:17:47","False","","Anonymized","Anonymized",0
"326",325,"Anonymized","2022-02-22 20:50:33",4.3,65,18,92,"AYAI5OSPPO_2022-02-22 20:50:33","False","","Anonymized","Anonymized",0
"327",326,"Anonymized","2022-02-22 23:39:23",4.83,50,18,75,"AYAJAXMXNG_2022-02-22 23:39:23","False","","Anonymized","Anonymized",0
"328",327,"Anonymized","2022-02-22 07:25:47",2.77,69,18,61,"AYAKNYRNHK_2022-02-22 07:25:47","False","","Anonymized","Anonymized",0
"329",328,"Anonymized","2022-02-22 00:43:22",3.05,72,18,55,"AYAWP63VQD_2022-02-22 00:43:22","False","","Anonymized","Anonymized",0
"330",329,"Anonymized","2022-02-22 15:49:56",5.7,79,18,75,"MCD4WWQDXW_2022-02-22 15:49:56","False","","Anonymized","Anonymized",0
"331",330,"Anonymized","2022-02-22 03:16:49",6.2,80,18,102,"MCDL1KMFQA_2022-02-22 03:16:49","False","","Anonymized","Anonymized",0
"332",331,"Anonymized","2022-02-22 02:02:52",7.95,50,18,59,"MCG4R1O5TK_2022-02-22 02:02:52","False","","Anonymized","Anonymized",0
"333",332,"Anonymized","2022-02-22 17:37:53",6.23,45,18,78,"MCGACVCS8B_2022-02-22 17:37:53","False","","Anonymized","Anonymized",0
"334",333,"Anonymized","2022-02-22 02:58:34",6.42,99,18,57,"WXB2BPCXHN_2022-02-22 02:58:34","False","","Anonymized","Anonymized",0
"335",334,"Anonymized","2022-02-22 04:50:40",15.45,95,18,80,"WXB4SSE7GM_2022-02-22 04:50:40","False","","Anonymized","Anonymized",0
"336",335,"Anonymized","2022-02-22 15:35:25",1.97,68,18,73,"WXB78W54AO_2022-02-22 15:35:25","False","","Anonymized","Anonymized",0
"337",336,"Anonymized","2022-02-22 04:37:20",4.23,58,18,85,"WXBBLUYFG5_2022-02-22 04:37:20","False","","Anonymized","Anonymized",0
"338",337,"Anonymized","2022-02-22 02:59:15",7.02,94,18,86,"WXBCDBFE72_2022-02-22 02:59:15","False","","Anonymized","Anonymized",0
"339",338,"Anonymized","2022-02-22 12:06:39",0.2,6,3,8,"WXBH6MJVXR_2022-02-22 12:06:39","False","","Anonymized","Anonymized",0
"340",339,"Anonymized","2022-02-22 19:55:12",3.47,45,15,69,"WXBH6MJVXR_2022-02-22 19:55:12","False","","Anonymized","Anonymized",0
"341",340,"Anonymized","2022-02-22 04:02:12",12.87,69,18,203,"WXBM2E3XLM_2022-02-22 04:02:12","False","","Anonymized","Anonymized",0
"342",341,"Anonymized","2022-02-22 00:47:54",10.27,87,18,114,"WXBO8HN2EZ_2022-02-22 00:47:54","False","","Anonymized","Anonymized",0
"343",342,"Anonymized","2022-02-22 17:50:41",3.13,33,12,60,"WXBQR776KW_2022-02-22 17:50:41","False","","Anonymized","Anonymized",0
"344",343,"Anonymized","2022-02-22 20:14:23",2.03,24,6,28,"WXBQR776KW_2022-02-22 20:14:23","False","","Anonymized","Anonymized",0
