ParticipantId,StartTime (Europe/Istanbul),CompletionTime (Europe/Istanbul),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Gender,Country Of Residence,Household Income,Race,Employment Status
B27C93FD715247A898B95DE597A9DE3C,04/15/2024 10:07:13 AM,04/15/2024 10:07:41 AM,Redirect,,0.3,15,0.00,Approved,39,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,In a relationship,Something else,Woman,United States,"$20,000-$29,999",White,"Not in paid work (e.g., homemaker, disabled)"
A65AFD53EC9A433CB7C98B2422436A03,04/15/2024 10:11:33 AM,04/15/2024 10:29:42 AM,Redirect,,0.3,15.7,0.00,Approved,25,"Bachelor's degree (for example: BA, AB, BS)",Female,Medicine,In a relationship,Democrat,Woman,United States,"$30,000-$39,999",Filipino,Part-time
7035EB625E24442B908157408E655E3B,04/15/2024 10:12:18 AM,04/15/2024 10:12:44 AM,Redirect,,0.3,15,0.00,Approved,37,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Single,Democrat,Man,United States,"$30,000-$39,999",Vietnamese,Unemployed
D5B1375C55A441679C5159C6DA282764,04/15/2024 10:14:14 AM,04/15/2024 10:33:02 AM,Redirect,,0.3,15.7,0.00,Approved,58,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Democrat,Woman,United States,"$70,000-$79,999",White,Full-time
A4634667043F492A993D08B6484090E5,04/15/2024 10:16:33 AM,04/15/2024 10:33:21 AM,Redirect,,0.3,15.7,0.00,Approved,43,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Married,Republican,Man,United States,"$50,000-$59,999",White,Full-time
8D4A417D51B64DF59F56727B48213D76,04/15/2024 10:17:32 AM,04/15/2024 10:37:27 AM,Redirect,,0.3,15.7,0.00,Approved,35,"Some college, but no degree",Female,Other,Married,Democrat,Woman,United States,"$40,000-$49,999",Black or African American,"Not in paid work (e.g., homemaker, disabled)"
E80A95943729452B94696BFBD31875F6,04/15/2024 10:22:31 AM,04/15/2024 10:23:57 AM,Redirect,,0.3,15,0.00,Approved,38,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Male,Business Management & Administration,Married,Independent,Man,United States,"$70,000-$79,999",White,Full-time
3D4E5E7833FD49A7950FD30327F560C5,04/15/2024 10:22:38 AM,04/15/2024 10:23:35 AM,Redirect,,0.3,15,0.00,Approved,29,"Some college, but no degree",Female,Other,Single,Democrat,Woman,United States,"$20,000-$29,999",Black or African American,Part-time
F6C2C2975E2D47A29BB1DC4817243718,04/15/2024 10:29:33 AM,04/15/2024 10:36:20 AM,Redirect,,0.3,15,0.00,Approved,45,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,In a relationship,Republican,Woman,United States,"$10,000-$19,999",White,Business Owner
70302D29EC7E409A990D95CE3BC81342,04/15/2024 10:31:38 AM,04/15/2024 10:50:54 AM,Redirect,,0.3,15.7,0.00,Approved,37,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Finance,Single,Democrat,Man,United States,"$125,000-$149,999",White,Unemployed
B8516729E55448099B401A66D91B1AA0,04/15/2024 10:37:35 AM,04/15/2024 10:56:42 AM,Redirect,,0.3,15.7,0.00,Approved,43,High school graduate - high school diploma or the equivalent (for example: GED),Male,"Science, Technology, Engineering & Mathematics",In a relationship,Independent,Man,United States,"$30,000-$39,999",White,Part-time
C3A567B83C4A44DDBCB8C4C34212B287,04/15/2024 10:38:17 AM,04/15/2024 10:40:20 AM,Redirect,,0.3,15,0.00,Approved,23,High school graduate - high school diploma or the equivalent (for example: GED),Male,Retail,Single,Democrat,Man,United States,Prefer not to say,White,Unemployed
2FA543FD1C31419CB8107888D3E03B01,04/15/2024 10:41:26 AM,04/15/2024 10:57:42 AM,Redirect,,0.3,15.7,0.00,Approved,32,No formal education,Male,I’d Rather Not Say,Single,Something else,Man,United States,"$30,000-$39,999",White,"Not in paid work (e.g., homemaker, disabled)"
B669B9481EBC4533AD948B475EAFFD03,04/15/2024 10:43:24 AM,04/15/2024 11:03:06 AM,Redirect,,0.3,15.7,0.00,Approved,32,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Single,Republican,Man,United States,"$50,000-$59,999",White,Part-time
B98C5880B2F24E41839CAABAD7DDA18E,04/15/2024 10:46:42 AM,04/15/2024 11:03:09 AM,Redirect,,0.3,15.7,0.00,Approved,44,"Bachelor's degree (for example: BA, AB, BS)",Male,Business Management & Administration,Single,Democrat,Man,United States,"$125,000-$149,999",White,Full-time
5D9A9CBD2A564F40826FBC6473320025,04/15/2024 10:48:15 AM,04/15/2024 10:49:52 AM,Redirect,,0.3,15,0.00,Approved,29,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Married,Independent,Man,United States,"$30,000-$39,999",White,Unemployed
ACF8230C6CE74056A2A7C0EA68546434,04/15/2024 10:49:06 AM,04/15/2024 11:08:08 AM,Redirect,,0.3,15.7,0.00,Approved,30,"Some college, but no degree",Male,Information Technology,Single,Democrat,Man,United States,"$30,000-$39,999",Chinese,Unemployed
C9A932ACBDF341BFAF4CC23E0724F4DA,04/15/2024 10:49:15 AM,04/15/2024 10:51:11 AM,Redirect,,0.3,15,0.00,Approved,41,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Single,Democrat,Man,United States,"$250,000 or more",Chinese,Part-time
B123286873C8481988A52420BF087B2C,04/15/2024 10:50:57 AM,04/15/2024 11:07:15 AM,Redirect,,0.3,15.7,0.00,Approved,25,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Single,Democrat,Man,United States,"$50,000-$59,999",Filipino,Unemployed
60DBD443B4F34727A4CEF8C20CA5D6E0,04/15/2024 10:52:09 AM,04/15/2024 10:52:53 AM,Redirect,,0.3,15,0.00,Approved,36,"Bachelor's degree (for example: BA, AB, BS)",Male,Education & Training,Married,Independent,Man,United States,"$40,000-$49,999",Black or African American,Full-time
7EC6EC9604A74DB4B503ED8DB5DFB91F,04/15/2024 10:52:35 AM,04/15/2024 10:53:47 AM,Redirect,,0.3,15,0.00,Approved,25,"Some college, but no degree",Male,Information Technology,Single,Something else,Man,United States,"$40,000-$49,999",Black or African American,Part-time
F03CB47F15074DEA82BB0CC6F50606FF,04/15/2024 10:53:10 AM,04/15/2024 11:16:47 AM,Redirect,,0.3,15.7,0.00,Approved,22,Prefer not to say,Prefer not to say,I’d Rather Not Say,Single,Prefer not to say,Prefer not to say,United States,Prefer not to say,Prefer not to say,Prefer not to say
DDA8458B341C41E8A377D4929F31EF87,04/15/2024 10:55:57 AM,04/15/2024 10:56:43 AM,Redirect,,0.3,15,0.00,Approved,38,"Doctorate degree (for example: PhD, EdD)",Male,Education & Training,Married,Independent,Man,United States,Prefer not to say,Black or African American,Full-time
534A67DE7BDD460CAF4E8D786A74515A,04/15/2024 11:03:10 AM,04/15/2024 11:27:40 AM,Redirect,,0.3,15.7,0.00,Approved,46,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Female,Marketing and Sales,Single,Democrat,Woman,United States,Prefer not to say,White,Business Owner
12629C88D85047D39FFCD6AE66FC03AC,04/15/2024 11:03:28 AM,04/15/2024 11:22:22 AM,Redirect,,0.3,15.7,0.00,Approved,23,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Republican,Man,United States,"$70,000-$79,999",Chinese,Full-time
D4E64EAAE4184EA7BC52D982F5A115EB,04/15/2024 11:04:12 AM,04/15/2024 11:27:17 AM,Redirect,,0.3,15.7,0.00,Approved,30,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Information Technology,Single,Democrat,Woman,United States,"$30,000-$39,999",Black or African American,Full-time
90A4FC6F57C4448593B7A6951CCDD36D,04/15/2024 11:07:10 AM,04/15/2024 11:31:46 AM,Redirect,,0.3,15.7,0.00,Approved,19,High school graduate - high school diploma or the equivalent (for example: GED),Female,Arts,Single,Independent,Woman,United States,"$150,0000-$174,999",White,Part-time
948AA54D6BA042098017DE17ABE66D04,04/15/2024 11:08:39 AM,04/15/2024 11:09:04 AM,Redirect,,0.3,15,0.00,Approved,37,High school graduate - high school diploma or the equivalent (for example: GED),Male,Retail,Married,Democrat,Man,United States,"$20,000-$29,999",White,Full-time
5A4271B5E62442DF849626E815631C7D,04/15/2024 11:08:54 AM,04/15/2024 11:09:25 AM,Redirect,,0.3,15,0.00,Approved,42,"Some college, but no degree",Male,Hospitality & Tourism,In a relationship,Independent,Man,United States,"$20,000-$29,999",Black or African American,Full-time
D8CFF96DD33243A39CB6B4A838667ED3,04/15/2024 11:09:28 AM,04/15/2024 11:29:30 AM,Redirect,,0.3,15.7,0.00,Approved,40,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Married,Something else,Man,United States,"$100,000-$124,999",Black or African American,Full-time
7A1D8D84DD8F4FA89CB12BBE9D1E4432,04/15/2024 11:11:14 AM,04/15/2024 11:27:45 AM,Redirect,,0.3,15.7,0.00,Approved,31,High school graduate - high school diploma or the equivalent (for example: GED),Male,Retail,Single,Independent,Man,United States,"$20,000-$29,999",White,Full-time
FE43F9EC49574FC2AD9491F9FF2FA250,04/15/2024 11:13:41 AM,04/15/2024 11:14:23 AM,Redirect,,0.3,15,0.00,Approved,39,Less than a high school diploma,Female,Retail,Single,Democrat,Woman,United States,"$10,000-$19,999",White,Full-time
8DB8AAE0ADE141ACAA8C487CC311A959,04/15/2024 11:14:10 AM,04/15/2024 11:15:55 AM,Redirect,,0.3,15,0.00,Approved,29,High school graduate - high school diploma or the equivalent (for example: GED),Female,Hospitality & Tourism,In a relationship,Independent,Woman,United States,"$100,000-$124,999",White,"Not in paid work (e.g., homemaker, disabled)"
2603A3642D1141C39318D0093C4F0076,04/15/2024 11:14:21 AM,04/15/2024 11:15:35 AM,Redirect,,0.3,15,0.00,Approved,26,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,In a relationship,Democrat,Man,United States,"$80,000-$89,999",White,Part-time
0645E181A53F4CB4BF626B66A2F44B45,04/15/2024 11:14:53 AM,04/15/2024 11:15:44 AM,Redirect,,0.3,15,0.00,Approved,26,"Associate degree (for example: AA, AS)",Prefer not to say,Medicine,In a relationship,Something else,Non-binary,United States,Prefer not to say,White,Full-time
949FF3FAD1264AB190894BB0F34B9B5A,04/15/2024 11:15:21 AM,04/15/2024 11:48:06 AM,Redirect,,0.3,15.7,0.00,Approved,64,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Single,Republican,Woman,United States,"$30,000-$39,999",White,Full-time
379878B66C9E4BDBA5AD69DA8A59E8ED,04/15/2024 11:16:15 AM,04/15/2024 11:18:13 AM,Redirect,,0.3,15,0.00,Approved,24,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,In a relationship,Republican,Man,United States,"$70,000-$79,999",White,Full-time
DDF173F493F84AE09EAA9EBB07578542,04/15/2024 11:18:45 AM,04/15/2024 11:45:14 AM,Redirect,,0.3,15.7,0.00,Approved,48,"Bachelor's degree (for example: BA, AB, BS)",Male,Architecture and Construction,Divorced,Democrat,Man,United States,"$40,000-$49,999",White,Full-time
CF38B106A72A49E087E3542EF984BBA1,04/15/2024 11:19:27 AM,04/15/2024 11:20:08 AM,Redirect,,0.3,15,0.00,Approved,40,High school graduate - high school diploma or the equivalent (for example: GED),Male,Manufacturing,Single,Something else,Man,United States,"$100,000-$124,999",White,Full-time
7544AE75C4B8401B95C17777828644FD,04/15/2024 11:21:19 AM,04/15/2024 11:23:41 AM,Redirect,,0.3,15,0.00,Approved,32,"Doctorate degree (for example: PhD, EdD)",Female,"Science, Technology, Engineering & Mathematics",In a civil union/partnership,Democrat,Woman,United States,"$70,000-$79,999",White,Full-time
FE99F02B2BCB44E48FBAB398707A15CA,04/15/2024 11:27:00 AM,04/15/2024 11:28:21 AM,Redirect,,0.3,15,0.00,Approved,44,"Bachelor's degree (for example: BA, AB, BS)",Female,Finance,Divorced,Democrat,Woman,United States,"$80,000-$89,999",White,Unemployed
347DFF6F67AB4A94AC5CAA3F965ECF6B,04/15/2024 11:30:35 AM,04/15/2024 11:33:15 AM,Redirect,,0.3,15,0.00,Approved,63,"Some college, but no degree",Male,Business Management & Administration,Married,Republican,Man,United States,"$175,000-$199,999",White,Business Owner
DF2466F8ACD541A894816E3F8078618B,04/15/2024 11:35:20 AM,04/15/2024 11:35:45 AM,Redirect,,0.3,15,0.00,Approved,44,"Bachelor's degree (for example: BA, AB, BS)",Female,Government & Public Administration,Single,Democrat,Woman,United States,"$50,000-$59,999",White,Full-time
72E5ECFD90DE49E19E166A6D4EEE2C27,04/15/2024 11:38:35 AM,04/15/2024 11:56:29 AM,Redirect,,0.3,15.7,0.00,Approved,28,High school graduate - high school diploma or the equivalent (for example: GED),Male,Medicine,In a relationship,Democrat,Man,United States,"$40,000-$49,999",White,Full-time
94544A63C0E34D93BD1CA885C0D0D0A1,04/15/2024 11:42:49 AM,04/15/2024 11:43:49 AM,Redirect,,0.3,15,0.00,Approved,77,"Some college, but no degree",Female,Legal,Married,Republican,Woman,United States,"$50,000-$59,999",White,Retired
D02378D6C3034CC8A13097CF634CEE54,04/15/2024 11:45:51 AM,04/15/2024 12:07:17 PM,Redirect,,0.3,15.7,0.00,Approved,51,"Associate degree (for example: AA, AS)",Female,Information Technology,Single,Something else,Woman,United States,"$50,000-$59,999",Prefer not to say,Part-time
2E1B8A5E1B414415BCAB0FDC81543C23,04/15/2024 11:46:16 AM,04/15/2024 11:46:37 AM,Redirect,,0.3,15,0.00,Approved,31,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Democrat,Woman,United States,"$70,000-$79,999",White,Part-time
AD1F43BF72CF4D38914272937759B862,04/15/2024 11:50:28 AM,04/15/2024 11:51:07 AM,Redirect,,0.3,15,0.00,Approved,68,"Some college, but no degree",Female,I’d Rather Not Say,Widowed,Democrat,Woman,United States,"$10,000-$19,999",White,"Not in paid work (e.g., homemaker, disabled)"
C0A1669763B14D7C8402CA01C9A5A45B,04/15/2024 11:56:06 AM,04/15/2024 11:56:37 AM,Redirect,,0.3,15,0.00,Approved,35,"Associate degree (for example: AA, AS)",Female,Manufacturing,In a relationship,Republican,Woman,United States,"$40,000-$49,999",White,Full-time
0E04B3F56215429AAB1015884C559456,04/15/2024 12:03:54 PM,04/15/2024 12:04:35 PM,Redirect,,0.3,15,0.00,Approved,25,High school graduate - high school diploma or the equivalent (for example: GED),Female,Business Management & Administration,In a relationship,Democrat,Woman,United States,"$70,000-$79,999",White,"Not in paid work (e.g., homemaker, disabled)"
3E9A4A2D381C45359172DE1BB0811084,04/15/2024 12:05:37 PM,04/15/2024 12:06:42 PM,Redirect,,0.3,15,0.00,Approved,57,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Female,Education & Training,Single,Democrat,Woman,United States,"$60,000-$69,999",Black or African American,Full-time
234B82E314EE44A2AF40B8ED7FF293C1,04/15/2024 12:06:49 PM,04/15/2024 12:07:20 PM,Redirect,,0.3,15,0.00,Approved,28,"Bachelor's degree (for example: BA, AB, BS)",Female,"Science, Technology, Engineering & Mathematics",Single,Democrat,Woman,United States,"$50,000-$59,999",White,Full-time
828E2A52D0464DA7A578F8E46E3DACCB,04/15/2024 12:08:01 PM,04/15/2024 12:08:37 PM,Redirect,,0.3,15,0.00,Approved,45,"Some college, but no degree",Male,Other,Married,Independent,Man,United States,"$125,000-$149,999",White,Full-time
41C99B9AA1B64130A4BA9CC27E9DD12F,04/15/2024 12:09:15 PM,04/15/2024 12:11:07 PM,Redirect,,0.3,15,0.00,Approved,21,"Bachelor's degree (for example: BA, AB, BS)",Female,Medicine,Single,Republican,Woman,United States,"$20,000-$29,999",Black or African American,Student
7DD0416DB65047FDAA5BCCEDBDF9B817,04/15/2024 12:14:19 PM,04/15/2024 12:14:39 PM,Redirect,,0.3,15,0.00,Approved,33,"Associate degree (for example: AA, AS)",Male,"Science, Technology, Engineering & Mathematics",Married,Independent,Man,United States,"$90,000-$99,999",White,Full-time
B440FE24A9A64CDFB2C8EC45048EF252,04/15/2024 12:16:12 PM,04/15/2024 12:16:53 PM,Redirect,,0.3,15,0.00,Approved,62,"Associate degree (for example: AA, AS)",Male,"Transportation, Distribution & Logistics",Married,Independent,Man,United States,"$80,000-$89,999",White,Full-time
A313FDAFDBD44A68A189E03957931BAB,04/15/2024 12:16:14 PM,04/15/2024 12:36:59 PM,Redirect,,0.3,15.7,0.00,Approved,37,"Bachelor's degree (for example: BA, AB, BS)",Female,Finance,In a relationship,Democrat,Woman,United States,"$40,000-$49,999",White,Full-time
5FA8CD03C938437EA3E2AD01A3F29BBE,04/15/2024 12:17:31 PM,04/15/2024 12:35:49 PM,Redirect,,0.3,15.7,0.00,Approved,50,"Associate degree (for example: AA, AS)",Female,Legal,Divorced,Democrat,Woman,United States,"$20,000-$29,999",White,Full-time
704EC4CF11FD450A95C57A0D8635261D,04/15/2024 12:19:29 PM,04/15/2024 12:20:39 PM,Redirect,,0.3,15,0.00,Approved,41,"Some college, but no degree",Male,Government & Public Administration,Married,Democrat,Man,United States,"$200,000-$224,999",White,Full-time
07CBE1A0E24A42018158AA7824DE1CC1,04/15/2024 12:21:35 PM,04/15/2024 12:24:53 PM,Redirect,,0.3,15,0.00,Approved,68,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Male,Legal,Married,Democrat,Man,United States,"$125,000-$149,999",White,Part-time
600F030B71AC49A8BA01FA78090204A8,04/15/2024 12:21:40 PM,04/15/2024 12:40:15 PM,Redirect,,0.3,15.7,0.00,Approved,36,High school graduate - high school diploma or the equivalent (for example: GED),Male,Hospitality & Tourism,Single,Democrat,Man,United States,"$60,000-$69,999",Black or African American,Full-time
625E9C4ADE9D46D5966BDD8C8BEECAE0,04/15/2024 12:24:10 PM,04/15/2024 12:48:36 PM,Redirect,,0.3,15.7,0.00,Approved,60,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Manufacturing,In a relationship,Independent,Man,United States,"$125,000-$149,999",White,Full-time
C5D221F3F24D4FC69E19B762A31A72F7,04/15/2024 12:26:59 PM,04/15/2024 12:27:25 PM,Redirect,,0.3,15,0.00,Approved,44,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Married,Democrat,Man,United States,"$60,000-$69,999",Chinese,Full-time
FA34CD4A2CFA4A01B96520AA7B9E89F2,04/15/2024 12:27:53 PM,04/15/2024 12:28:23 PM,Redirect,,0.3,15,0.00,Approved,49,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Education & Training,Married,Democrat,Woman,United States,"$125,000-$149,999",Black or African American,Full-time
C4E1B6DC20884053A5F27DA348189151,04/15/2024 12:28:57 PM,04/15/2024 12:29:42 PM,Redirect,,0.3,15,0.00,Approved,43,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Single,Republican,Man,United States,"$30,000-$39,999",White,Part-time
8FC328D3454D4111874CB3558912535E,04/15/2024 12:29:26 PM,04/15/2024 12:30:57 PM,Redirect,,0.3,15,0.00,Approved,35,High school graduate - high school diploma or the equivalent (for example: GED),Male,Education & Training,Single,Independent,Man,United States,"$40,000-$49,999",White,"Not in paid work (e.g., homemaker, disabled)"
58044DE6551C44B1B837C00135980489,04/15/2024 12:30:05 PM,04/15/2024 12:56:20 PM,Redirect,,0.3,15.7,0.00,Approved,33,High school graduate - high school diploma or the equivalent (for example: GED),Male,Retail,Single,Republican,Man,United States,"$50,000-$59,999",White,Full-time
228717DCCE7C4B039F6D466521EFA959,04/15/2024 12:32:59 PM,04/15/2024 12:33:49 PM,Redirect,,0.3,15,0.00,Approved,41,"Bachelor's degree (for example: BA, AB, BS)",Female,Legal,Divorced,Democrat,Woman,United States,"$30,000-$39,999",White,Full-time
44A33CF9DDF948BDA65E99662998E149,04/15/2024 12:34:22 PM,04/15/2024 12:59:55 PM,Redirect,,0.3,15.7,0.00,Approved,21,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Democrat,Man,United States,"$90,000-$99,999",Other,Full-time
6660061BA161472D89BDF1CB5F6FEF0D,04/15/2024 12:37:54 PM,04/15/2024 12:39:47 PM,Redirect,,0.3,15,0.00,Approved,54,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,"Science, Technology, Engineering & Mathematics",Married,Something else,Man,United States,"$100,000-$124,999",White,Full-time
3897878672EE48D19710F861C10825B7,04/15/2024 12:38:15 PM,04/15/2024 12:39:04 PM,Redirect,,0.3,15,0.00,Approved,60,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Hospitality & Tourism,Married,Democrat,Woman,United States,"$100,000-$124,999",White,Full-time
