"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","google_check","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","youtube_ss_Id","youtube_ss_Name","youtube_ss_Size","youtube_ss_Type","self_disclosure_1","self_disclosure_2","self_disclosure_4","self_disclosure_5","self_disclosure_6","self_disclosure_7","journaling_manip","journ_manip_explain","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost"
"2024-12-23 12:20:13","2024-12-23 12:37:56","0","Anonymized","100","1062","1","2024-12-23 12:37:57","R_638xnQ8gbY8Oza7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","42FF083050AF433C816F9814AB577CC5","8071-7191-0836-6946","","","","","","","","","","","","","0","0","0","0","0","0","","","2","2","","3","","48","4","","70","42FF083050AF433C816F9814AB577CC5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 12:19:18","2024-12-23 12:38:34","0","Anonymized","100","1155","1","2024-12-23 12:38:35","R_7oAKLK4Qgd9wRJq","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","58713C62A57640F4A2E0CAC6621BA6D2","","","","","","19.659","22.68","926.873","2","F_1LtVC3ZKJTl9c22","Screenshot%202024-12-23%20142401.png","91338","image/png","20","20","50","20","20","20","","","2","2","","2","","34","6","","80","58713C62A57640F4A2E0CAC6621BA6D2","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 12:02:10","2024-12-23 12:40:20","0","Anonymized","100","2289","1","2024-12-23 12:40:21","R_5ylQgo1ROMwv2VE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1A8E68DD557E46868D81EA5C52D0744B","","","","","","357.184","1265.565","1340.24","12","F_3Oowf1XGIn2TbRh","Screenshot%202024-12-23%20143810.jpg","38452","image/jpeg","80","71","85","70","60","75","","","1","1","","3","","45","4","","80","1A8E68DD557E46868D81EA5C52D0744B","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 12:21:59","2024-12-23 12:41:05","0","Anonymized","100","1145","1","2024-12-23 12:41:05","R_5k1VYKUJIRcDTfE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","718C02EEBD6F495698710BC7337CF346","0328-0786-7444-5938","","","","","","","","","","","","","14","19","12","18","24","23","","","2","1","","3","","37","4","","70","718C02EEBD6F495698710BC7337CF346","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 12:21:55","2024-12-23 12:42:20","0","Anonymized","100","1224","1","2024-12-23 12:42:21","R_5zfHXfhcDuVeWzf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","718305A47EB14E38B06E377BF01829C0","","32.492","856.827","936.679","21","","","","","","","","","0","0","2","2","0","2","1","I wrote for 15 minutes what was on my mind and what was occupying my thoughts. ","2","2","","3","","58","3","","60","718305A47EB14E38B06E377BF01829C0","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 12:21:15","2024-12-23 12:42:53","0","Anonymized","100","1297","1","2024-12-23 12:42:53","R_6mSAFWdACpofaFj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","3D88E2914864433A8154ABA1E9B838BA","","1.846","1020.946","1059.84","13","","","","","","","","","5","6","14","5","10","86","1","I thought of a subject to write about as instructed.","1","1","","3","","53","4","","61","3D88E2914864433A8154ABA1E9B838BA","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 12:21:12","2024-12-23 12:43:41","0","Anonymized","100","1348","1","2024-12-23 12:43:42","R_3oLYVx3tQ2q3McH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B923E3DEFBCD461FBA11ECB3CCE8A5F4","","","","","","24.493","149.397","832.895","4","F_DOVJyMb9m1ki6c1","Screenshot%202024-12-23%20134158.png","90412","image/png","10","10","90","10","10","10","","","1","1","","3","","37","4","","90","B923E3DEFBCD461FBA11ECB3CCE8A5F4","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 12:24:45","2024-12-23 12:45:17","0","Anonymized","100","1232","1","2024-12-23 12:45:18","R_3fOuLth96HCafjJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","C01B9A577B9947E0A59C63E608CAC51D","9935-6867-6589-2622.","","","","","","","","","","","","","14","17","67","8","25","14","","","2","2","","1","","39","3","","42","C01B9A577B9947E0A59C63E608CAC51D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 12:20:31","2024-12-23 12:46:15","0","Anonymized","100","1544","1","2024-12-23 12:46:16","R_6nJFj3D6yCHzOqe","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","525502EA7FBA4CD081E2FBA544F345DD","5052-8087-2137-6450","","","","","","","","","","","","","0","0","0","0","0","0","","","1","2","","3","","35","3","","80","525502EA7FBA4CD081E2FBA544F345DD","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 12:29:55","2024-12-23 12:48:22","0","Anonymized","100","1107","1","2024-12-23 12:48:23","R_1s0x8Q4iQMksYKe","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","A860E163D9B141198B2A1653BAA24548","","","","","","2.85","245.158","976.42","14","F_Oxk7tqs6Smb5iFj","Screenshot%202024-12-23%20124733.png","76819","image/png","66","66","75","66","69","62","","","1","1","","2","","25","4","","60","A860E163D9B141198B2A1653BAA24548","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 12:23:00","2024-12-23 12:49:22","0","Anonymized","100","1582","1","2024-12-23 12:49:23","R_7kp5lE0vIoEekit","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","D4101A92180B4CF3A6670226CDF2D0A5","8402-4433-9174-3797","","","","","","","","","","","","","20","20","22","20","19","20","","","1","1","","3","","40","3","","100","D4101A92180B4CF3A6670226CDF2D0A5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 12:27:13","2024-12-23 12:50:16","0","Anonymized","100","1382","1","2024-12-23 12:50:16","R_7Hpg0uh30fL3HZk","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","A435FD8138404717B388DBF5B1681D23","","47.263","708.208","916.428","4","","","","","","","","","0","0","0","0","0","0","1","I was able to journal for 15 minutes, although there were brief pauses to collect my thoughts, and I enjoyed it","2","2","","1","","57","3","","0","A435FD8138404717B388DBF5B1681D23","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 12:33:02","2024-12-23 12:51:07","0","Anonymized","100","1085","1","2024-12-23 12:51:07","R_6az2V36Qd292XD7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1CF7C21F094A41B787AA4786ED542DC9","7392-0008-8950-5701","","","","","","","","","","","","","0","0","0","0","0","0","","","1","2","","3","","54","4","","87","1CF7C21F094A41B787AA4786ED542DC9","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 12:34:11","2024-12-23 12:52:59","0","Anonymized","100","1128","1","2024-12-23 12:53:00","R_5zl2Av2bYAqW1Hi","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","8CB11E214EC74ED285790267A0CC6244","5043-5119-7824-7146","","","","","","","","","","","","","7","27","53","12","12","10","","","2","2","","4","","27","2","","100","8CB11E214EC74ED285790267A0CC6244","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 12:35:37","2024-12-23 12:53:40","0","Anonymized","100","1082","1","2024-12-23 12:53:41","R_6Gvocuw3i7HPCGq","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","83E51719B0B64E1C854181EA00463924","","18.939","833.792","922.55","21","","","","","","","","","100","100","100","100","100","100","2","I didn't have anything to write about so I would just stare at the screen, think about other things, and occasionally check my phone","1","2","","3","","22","4","","90","83E51719B0B64E1C854181EA00463924","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 12:34:07","2024-12-23 12:53:46","0","Anonymized","100","1179","1","2024-12-23 12:53:47","R_5QucCZvAvwV1FGM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","98F1F2ACBEEF441A9A454C5FFDFCCB3B","5936-6770-4265-8373","","","","","","","","","","","","","21","7","12","5","13","3","","","1","1","","2","","47","5","","19","98F1F2ACBEEF441A9A454C5FFDFCCB3B","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 12:53:34","2024-12-23 12:54:54","0","Anonymized","100","80","1","2024-12-23 12:54:55","R_1zbz98VYG1qr1zu","","","","","Anonymized","Anonymized","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","E7D1340B4F874E7884FFF27EFEE66F7C","","",""
"2024-12-23 12:55:26","2024-12-23 12:55:45","0","Anonymized","100","18","1","2024-12-23 12:55:45","R_3ukV0ev4IC2MCcN","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","E7D1340B4F874E7884FFF27EFEE66F7C","","",""
"2024-12-23 12:29:05","2024-12-23 12:59:19","0","Anonymized","100","1813","1","2024-12-23 12:59:19","R_7w7eUje2DgsJUil","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","C4658AA7FB4E476193E2951238AF5711","","27.48","732.695","1495.244","10","","","","","","","","","71","25","48","82","70","36","1","I started writing the journal after clicking the timer","1","2","","1","","32","4","","87","C4658AA7FB4E476193E2951238AF5711","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 13:03:18","2024-12-23 13:03:54","0","Anonymized","100","36","1","2024-12-23 13:03:55","R_5Qhzwxyjn8acUXq","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C4BBFEF974B14A91B60E8A51DA7423F0","","",""
"2024-12-23 12:37:28","2024-12-23 13:05:31","0","Anonymized","100","1682","1","2024-12-23 13:05:31","R_7WgA8jXBLdperGV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","0F1D1DDEF5C141318F7AAF112145E090","","","","","","76.104","1297.539","1299.168","9","F_33vQdQNkMfCGdg4","Screenshot%202024-12-23%20150117.png","147538","image/png","7","15","84","9","3","4","","","2","1","","3","","22","3","","74","0F1D1DDEF5C141318F7AAF112145E090","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 12:23:19","2024-12-23 13:05:52","0","Anonymized","100","2552","1","2024-12-23 13:05:52","R_1J6o6NjqBw8nR73","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","88C36013A3DD4B3DACE88D3FF7F5FF58","","6.574","1515.288","1544.823","11","","","","","","","","","7","1","4","2","3","3","1","I was able to type for the 15 minutes but it took me a while to figure out what i was going to journal about.  i wanted it to be fun or productive but my mind did not go to anything there.  Instead i wrote about something that I was not happy about.","2","1","","3","","52","4","","91","88C36013A3DD4B3DACE88D3FF7F5FF58","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 12:35:35","2024-12-23 13:06:54","0","Anonymized","100","1879","1","2024-12-23 13:06:55","R_3qas3n9m4QgNJGK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","7E960798CC674DBD9E28A300CE3419EB","","62","910.168","963.62","9","","","","","","","","","5","0","5","0","0","5","1","I was able to focus on the task at hand and only thought about what I was writing and ideas related to it","1","2","","2","","31","4","","20","7E960798CC674DBD9E28A300CE3419EB","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 12:36:18","2024-12-23 13:08:23","0","Anonymized","100","1925","1","2024-12-23 13:08:24","R_13980ZgNcu1Waq6","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B2E407533577470795CC5FCA1FAB1162","","","","","","74.36","1321.572","1358.293","3","F_2SDJdpL4k5RvtTc","Doc1.pdf","91752","application/pdf","30","68","65","57","66","62","","","2","1","","6","Middle Eastern","32","5","","77","B2E407533577470795CC5FCA1FAB1162","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 12:26:14","2024-12-23 13:10:52","0","Anonymized","100","2677","1","2024-12-23 13:10:54","R_1kOegqrl06U7fCa","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","C83BA41B288C4C2FBA2B7EA1D51A4A7A","","","","","","63.088","1220.193","2155.934","3","F_1ikYplcp69Ghq7l","BEST%20SCREENSHOT.png","2050995","image/png","76","73","71","80","73","77","","","1","1","","3","","28","3","","100","C83BA41B288C4C2FBA2B7EA1D51A4A7A","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 12:52:15","2024-12-23 13:11:24","0","Anonymized","100","1149","1","2024-12-23 13:11:25","R_3RRlFKM6Tm2EKeY","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","4113EA20F1664E63BD7F61D48D463B24","","16.145","912.778","945.434","3","","","","","","","","","60","35","74","20","90","60","1","I did as requested to the best of my ability for the full time allotted. ","1","1","","3","","34","4","","25","4113EA20F1664E63BD7F61D48D463B24","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 13:06:56","2024-12-23 13:12:33","0","Anonymized","100","336","1","2024-12-23 13:12:33","R_67GdHogplLkPIdP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DF959B9765D7492EBA591146715DAFE8","","",""
"2024-12-23 12:37:42","2024-12-23 13:12:58","0","Anonymized","100","2116","1","2024-12-23 13:12:59","R_1PM4AuMfy90gjsT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","A33B9730A52A4F7CA5AF9E6EFD38704C","","","","","","9.944","1220.353","1221.722","15","F_sdls9eaAov63l3r","Screenshot%202024-12-23%20150637.png","93417","image/png","0","0","0","0","0","0","","","2","2","","1","","49","8","Associates degree","50","A33B9730A52A4F7CA5AF9E6EFD38704C","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
